intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
1496000,0.0525114956649935,0.04078739298762201,0.0525114956649935,0.057752539296900156,1.3188502673796791,1.0,0.6883816284229235,/tmp/nxf.XXXX68aI0L/sourmash_database/genbank-2022.03-protozoa-k51.zip,"GCA_002893375.1 Cyclospora cayetanensis strain=CDC:HCVA02:15, ASM289337v1",f1e29b0b106063a5c1fb67e891611659,0.04078739298762201,1496000,0,22756000,ERR480962.fastq.gz,ERR480962,b2913aac,28489000,51,DNA,1000,28489,True,0.9438586250486162,0.9391942190502904,0.9415264220494532,0.9438586250486162,False,1973,1973,34163,Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Cyclospora;Cyclospora cayetanensis
1313000,0.0460879637754923,0.22281073446327684,0.044297799150549336,0.050346866492989494,1.3629160063391441,1.0,1.2314501485569285,/tmp/nxf.XXXX68aI0L/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003434605.1 Bacteroides sp. AM18-9 strain=AM18-9, ASM343460v1",54d4a7630b132a2956ea937874187f9a,0.23181497175141244,1262000,1,21494000,ERR480962.fastq.gz,ERR480962,b2913aac,28489000,51,DNA,1000,28489,True,0.9414469086983742,0.9717438343738319,0.9565953715361031,0.9717438343738319,False,1720,3693,34163,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. AM18-9
1003000,0.03520657095721155,0.13410454155955442,0.03296008985924392,0.03243274888036765,1.1799787007454738,1.0,0.5328241708016175,/tmp/nxf.XXXX68aI0L/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_009093695.1 Bacteroides xylanisolvens strain=BIOML-A74, ASM909369v1",4aa19d472fb6f990ef311a62e42e0473,0.1432447872036561,939000,2,20555000,ERR480962.fastq.gz,ERR480962,b2913aac,28489000,51,DNA,1000,28489,True,0.9364884512472041,0.9626147810104458,0.949551616128825,0.9626147810104458,False,1108,4801,34163,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens
949000,0.03331110253080136,0.2435385025313083,0.03208255818035031,0.034013406316775456,1.2713347921225382,1.0,0.5620268216981356,/tmp/nxf.XXXX68aI0L/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_020537425.1 Roseburia faecis strain=MSK.6.3, ASM2053742v1",1a194f1ffeeae3eff6d4241d13234509,0.25286437516653343,914000,3,19641000,ERR480962.fastq.gz,ERR480962,b2913aac,28489000,51,DNA,1000,28489,True,0.9354727841041803,0.9734012837474271,0.9544370339258037,0.9734012837474271,False,1162,5963,34163,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia faecis
892000,0.03131033030292393,0.2694884287454324,0.031064621432833724,0.03612094956531921,1.3943502824858758,1.0,0.8392704333842743,/tmp/nxf.XXXX68aI0L/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_001405115.1 Coprococcus eutactus strain=2789STDY5608888, 13414_6#72",6f6faed862d43a6ba99834dc5e5d13df,0.27161997563946405,885000,4,18756000,ERR480962.fastq.gz,ERR480962,b2913aac,28489000,51,DNA,1000,28489,True,0.9343372840418993,0.974767879546407,0.9545525817941531,0.974767879546407,False,1234,7197,34163,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;Coprococcus eutactus
722000,0.0253431148864474,0.26651901070505724,0.0253431148864474,0.03304744899452624,1.5637119113573408,1.0,0.9127970256742329,/tmp/nxf.XXXX68aI0L/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_018364255.1 Ruminococcus bicirculans, ASM1836425v1",38a39183f3778a24c9f1ed7a3a58a6b3,0.26651901070505724,722000,5,18034000,ERR480962.fastq.gz,ERR480962,b2913aac,28489000,51,DNA,1000,28489,True,0.9304716322231594,0.9744055938393384,0.952438613031249,0.9744055938393384,False,1129,8326,34163,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus bicirculans
783000,0.027484292182947803,0.19160684704583103,0.02436027940608656,0.02511489037847964,1.2363112391930835,1.0,0.5249467610886145,/tmp/nxf.XXXX68aI0L/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003461645.1 Alistipes sp. AF14-19 strain=AF14-19, ASM346164v1",fdd0e76a667eda26b8362aef77d8acc2,0.2161789066813915,694000,6,17340000,ERR480962.fastq.gz,ERR480962,b2913aac,28489000,51,DNA,1000,28489,True,0.9319525797356542,0.9704141574118552,0.9511833685737547,0.9704141574118552,False,858,9184,34163,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. AF14-19
662000,0.02323703885710274,0.21780104712041884,0.021903190705184455,0.025875947662675994,1.4166666666666667,1.0,1.0467185190487738,/tmp/nxf.XXXX68aI0L/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003287455.1 Faecalibacterium prausnitzii strain=APC922/41-1, ASM328745v1",5119c8b56a74125fb9f68b12c2037b01,0.23106457242582898,624000,7,16716000,ERR480962.fastq.gz,ERR480962,b2913aac,28489000,51,DNA,1000,28489,True,0.9288900890016549,0.9716820579683036,0.9502860734849793,0.9716820579683036,False,884,10068,34163,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium hattorii
622000,0.02183298817087297,0.22177858439201453,0.021446874232159782,0.02177794690161871,1.2176759410801965,1.0,0.49555982632472834,/tmp/nxf.XXXX68aI0L/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_015051935.1 Alistipes sp., ASM1505193v1",864eef06326d491c8f124a03eea2bf77,0.22577132486388385,611000,8,16105000,ERR480962.fastq.gz,ERR480962,b2913aac,28489000,51,DNA,1000,28489,True,0.9277556155788034,0.9712406229781929,0.9494981192784981,0.9712406229781929,False,744,10812,34163,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp.
650000,0.02281582365123381,0.15764828303850156,0.02127136789638106,0.021075432485437463,1.188118811881188,1.0,0.4232407881592046,/tmp/nxf.XXXX68aI0L/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_015560045.1 Bacteroides clarus strain=D55t1_190419_A3, ASM1556004v1",30f6c82251b1b96ecf2423eba6f36664,0.16909469302809574,606000,9,15499000,ERR480962.fastq.gz,ERR480962,b2913aac,28489000,51,DNA,1000,28489,True,0.9285569651078147,0.9657512827823871,0.9471541239451009,0.9657512827823871,False,720,11532,34163,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides clarus
633000,0.022219102109586157,0.1391492429704398,0.02032363368317596,0.018909346368878612,1.1157167530224525,1.0,0.36525945435258433,/tmp/nxf.XXXX68aI0L/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_900066565.1 uncultured Clostridium sp., 13470_2#92",a2604abb126820bcd34cbc7f002638b1,0.1521268925739005,579000,10,14920000,ERR480962.fastq.gz,ERR480962,b2913aac,28489000,51,DNA,1000,28489,True,0.928074569639061,0.9637509594513158,0.9459127645451884,0.9637509594513158,False,646,12178,34163,Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;uncultured Clostridium sp.
