intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
5536000,0.021923623734223584,0.15093516549430175,0.021923623734223584,0.025079518258941468,2.8072615606936417,2.0,3.8597464108981945,/tmp/nxf.XXXXHYGVMv/sourmash_database/genbank-2022.03-protozoa-k51.zip,"GCA_002893375.1 Cyclospora cayetanensis strain=CDC:HCVA02:15, ASM289337v1",f1e29b0b106063a5c1fb67e891611659,0.15093516549430175,5536000,0,207781000,ERR479513_2.fastq.gz,ERR479513,51eafa56,252513000,51,DNA,1000,252513,True,0.9278309800442108,0.9636023526672863,0.9457166663557486,0.9636023526672863,False,15541,15541,619669,Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Cyclospora;Cyclospora cayetanensis
4276000,0.016933781627084546,0.7814731304021044,0.01647043914570735,0.07144459380733909,10.644866554460206,10.0,10.344329934506435,/tmp/nxf.XXXXHYGVMv/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_015547315.1 Phocaeicola vulgatus strain=BSD2780120874_150323_H11, ASM1554731v1",0ebc928d5824faa0cc85ecef615b0016,0.8034573468620819,4159000,1,203622000,ERR479513_2.fastq.gz,ERR479513,51eafa56,252513000,51,DNA,1000,252513,True,0.9231444975316583,0.9957183849229155,0.9594314412272869,0.9957183849229155,False,44272,59813,619669,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus
3911000,0.015488311492873634,0.7328436110574135,0.01501308843505087,0.015201664114228726,2.48483249802163,2.0,5.641372163887911,/tmp/nxf.XXXXHYGVMv/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_000157035.2 Parabacteroides sp. 2_1_7 strain=2_1_7, Bacteroides_sp_2_1_7_V2",eff01ba4c9c4f5dbbfe7b9d85e7a2ee6,0.7560409820220375,3791000,2,199831000,ERR479513_2.fastq.gz,ERR479513,51eafa56,252513000,51,DNA,1000,252513,True,0.9215308609865678,0.9945314836353296,0.9580311723109487,0.9945314836353296,False,9420,69233,619669,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. 2_1_7
3570000,0.014137885970227275,0.7769963702359347,0.013563658108691434,0.01880681460586216,3.402627737226277,3.0,3.2372727257425327,/tmp/nxf.XXXXHYGVMv/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003467285.1 Bacteroides eggerthii strain=AM42-16, ASM346728v1",16e2996bb4e6c6955d49970871fda32b,0.8098911070780399,3425000,3,196406000,ERR479513_2.fastq.gz,ERR479513,51eafa56,252513000,51,DNA,1000,252513,True,0.9198839235117965,0.9958741138533014,0.957879018682549,0.9958741138533014,False,11654,80887,619669,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides eggerthii
3185000,0.012613211993045903,0.6709500737307773,0.012613211993045903,0.009659995901037489,1.8794348508634222,1.0,1.5982430485698664,/tmp/nxf.XXXXHYGVMv/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_002109445.1 Escherichia coli strain=FAM21843, ASM210944v1",1024bb5f6ffcf1a7eece11c31f632ba4,0.6709500737307773,3185000,4,193221000,ERR479513_2.fastq.gz,ERR479513,51eafa56,252513000,51,DNA,1000,252513,True,0.9178279696537209,0.9922058167278694,0.9550168931907952,0.9922058167278694,False,5986,86873,619669,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
3265000,0.012930027364927746,0.6518418688230009,0.011492477615013881,0.015354971767185385,3.278773259820813,3.0,2.2628355406312273,/tmp/nxf.XXXXHYGVMv/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_015557855.1 Phocaeicola massiliensis strain=1001275B_160808_C5, ASM1555785v1",49948aaa68cedc02ebf469142236a867,0.7333782569631626,2902000,5,190319000,ERR479513_2.fastq.gz,ERR479513,51eafa56,252513000,51,DNA,1000,252513,True,0.9182745291003688,0.9939381793697898,0.9561063542350793,0.9939381793697898,False,9515,96388,619669,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola massiliensis
2732000,0.010819244949764963,0.661486158329286,0.010787563412576778,0.014423829496069676,3.2812041116005872,3.0,3.879735638356909,/tmp/nxf.XXXXHYGVMv/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003480345.1 Clostridium sp. AM32-2 strain=AM32-2, ASM348034v1",5294e1ecb86935bc8077bf5111abcea4,0.6634288489558038,2724000,6,187595000,ERR479513_2.fastq.gz,ERR479513,51eafa56,252513000,51,DNA,1000,252513,True,0.9150711055864206,0.9919865223061871,0.9535288139463038,0.9919865223061871,False,8938,105326,619669,Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium sp. AM32-2
2560000,0.010138091900218998,0.5688918858170375,0.010023246327911831,0.011180162312460362,2.7372580007902014,2.0,3.3571942582230574,/tmp/nxf.XXXXHYGVMv/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900537995.1 Roseburia intestinalis L1-82 strain=L1-82, Roseburia intestinalis strain L1-82",a0a31bbf8562bc7e5e4b2fd755c9aae9,0.5754102045403462,2531000,7,185064000,ERR479513_2.fastq.gz,ERR479513,51eafa56,252513000,51,DNA,1000,252513,True,0.9139051032292659,0.9892217978779165,0.9515634505535913,0.9892217978779165,False,6928,112254,619669,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis
2527000,0.010007405559317738,0.6374740124740125,0.009714351340327033,0.012703556253419164,3.2091316754993886,3.0,3.3778079289080205,/tmp/nxf.XXXXHYGVMv/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_001405535.1 Roseburia inulinivorans strain=2789STDY5608887, 13414_6#71",a17f2fc12e0f75a63eed97ef564bbbfc,0.6567047817047817,2453000,8,182611000,ERR479513_2.fastq.gz,ERR479513,51eafa56,252513000,51,DNA,1000,252513,True,0.9136726348031886,0.9917883969196458,0.9527305158614172,0.9917883969196458,False,7872,120126,619669,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia inulinivorans
2788000,0.011041015710082253,0.34104541559554413,0.009456938850673035,0.005709499749059579,1.481574539363484,1.0,1.2792947962714327,/tmp/nxf.XXXXHYGVMv/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_009093695.1 Bacteroides xylanisolvens strain=BIOML-A74, ASM909369v1",4aa19d472fb6f990ef311a62e42e0473,0.3981719508711797,2388000,9,180223000,ERR479513_2.fastq.gz,ERR479513,51eafa56,252513000,51,DNA,1000,252513,True,0.9154352426675231,0.9821057376780578,0.9487704901727905,0.9821057376780578,False,3538,123664,619669,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens
