intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
1126000,0.04445848304181309,0.24994450610432853,0.04445848304181309,0.05190003423485108,1.3463587921847247,1.0,0.6879578701679866,/tmp/nxf.XXXXXU65cu/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_008418475.1 Alistipes onderdonkii strain=BIOML-A136, ASM841847v1",79cdae2a402bde64c806f6354a3b98c7,0.24994450610432853,1126000,0,17847000,ERR480926.fastq.gz,ERR480926,6113fdc4,25327000,51,DNA,1000,25327,True,0.9407826655153569,0.973179633815665,0.956981149665511,0.973179633815665,False,1516,1516,29210,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes onderdonkii
1108000,0.043747779050025665,0.16339772894853266,0.043747779050025665,0.04905854159534406,1.2933212996389891,1.0,0.8014374369584938,/tmp/nxf.XXXXXU65cu/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_020553045.1 bacterium MSK18_59 strain=MSK.18.59, NA",3f6b04c4ee4d8531caaca89c1978a1a6,0.16339772894853266,1108000,1,16739000,ERR480926.fastq.gz,ERR480926,6113fdc4,25327000,51,DNA,1000,25327,True,0.9404854446811708,0.9651025237236157,0.9527939842023933,0.9651025237236157,False,1433,2949,29210,Bacteria;;;;;;bacterium MSK18_59
892000,0.035219331148576616,0.3211214953271028,0.03391637383029968,0.040705237932215,1.3841676367869615,1.0,0.7375072698367466,/tmp/nxf.XXXXXU65cu/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_018786185.1 Alistipes putredinis strain=MCC001, ASM1878618v1",79e83fb4edd0f43990fa811939cd9659,0.33345794392523365,859000,2,15880000,ERR480926.fastq.gz,ERR480926,6113fdc4,25327000,51,DNA,1000,25327,True,0.9364951053355417,0.9786961143637319,0.9575956098496368,0.9786961143637319,False,1189,4138,29210,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes putredinis
839000,0.03312670272831366,0.3646240764884833,0.03312670272831366,0.03892502567613831,1.3551847437425506,1.0,0.683672117466477,/tmp/nxf.XXXXXU65cu/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_905208135.1 Lachnospiraceae bacterium, SRR5580150-mag-bin.12",22b6532a5e6b19edbf9d9b4e097a8865,0.3646240764884833,839000,3,15041000,ERR480926.fastq.gz,ERR480926,6113fdc4,25327000,51,DNA,1000,25327,True,0.9353709686668678,0.9804122571944575,0.9578916129306626,0.9804122571944575,False,1137,5275,29210,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;;Lachnospiraceae bacterium
690000,0.027243653018517788,0.14246918738249426,0.02692778457772338,0.02577884286203355,1.1041055718475072,1.0,0.3624786461479297,/tmp/nxf.XXXXXU65cu/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_000178195.1 Bacteroides vulgatus PC510 strain=PC510, ASM17819v1",0cde4afbb248ecbf48d162467c8dc667,0.14414038019636516,682000,4,14359000,ERR480926.fastq.gz,ERR480926,6113fdc4,25327000,51,DNA,1000,25327,True,0.9317918944316168,0.9627324295734224,0.9472621620025197,0.9627324295734224,False,753,6028,29210,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus;Phocaeicola vulgatus PC510
642000,0.025348442373751334,0.18880285884455034,0.025032573932956922,0.03146182814104759,1.4495268138801263,1.0,0.9927853768494292,/tmp/nxf.XXXXXU65cu/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_018784445.1 Gemmiger formicilis strain=MCC627, ASM1878444v1",05a0256de479fcb370d77f1d0c2ed04a,0.19118522930315665,634000,5,13725000,ERR480926.fastq.gz,ERR480926,6113fdc4,25327000,51,DNA,1000,25327,True,0.930475467093136,0.9680791560844448,0.9492773115887905,0.9680791560844448,False,919,6947,29210,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540775
603000,0.02380858372487859,0.1322219684859557,0.02286097840249536,0.023176994180075315,1.1692573402417963,1.0,0.43071371193827535,/tmp/nxf.XXXXXU65cu/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_900217715.1 Bacteroides sp. AR29 strain=AR29, IMG-taxon 2596583541 annotated assembly",6db8cdaab1e0d3ce287230258506ec57,0.1377026718428865,579000,6,13146000,ERR480926.fastq.gz,ERR480926,6113fdc4,25327000,51,DNA,1000,25327,True,0.9293327589990142,0.9618703042464313,0.9456015316227228,0.9618703042464313,False,677,7624,29210,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. AR29
576000,0.022742527737197458,0.2691588785046729,0.022742527737197458,0.026977062649777474,1.3680555555555556,1.0,1.0441405807979764,/tmp/nxf.XXXXXU65cu/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_004556505.1 Clostridiales bacterium, ASM455650v1",1ae01351d3f6070e25485e2d2fa669de,0.2691588785046729,576000,7,12570000,ERR480926.fastq.gz,ERR480926,6113fdc4,25327000,51,DNA,1000,25327,True,0.9284983827548361,0.9745939255834419,0.951546154169139,0.9745939255834419,False,788,8412,29210,Bacteria;Firmicutes;Clostridia;Eubacteriales;;;Clostridiales bacterium
494000,0.019504876219054765,0.10068296981714034,0.018043984680380622,0.018657993837726806,1.1925601750547046,1.0,0.8223554585507926,/tmp/nxf.XXXXXU65cu/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_000273465.1 Bacteroides eggerthii 1_2_48FAA strain=1_2_48FAA, PB_Bact_egge_1_2_48FAA_V1",a7dd61e0629510eb9f91beba5ea96dc5,0.10883454505397665,457000,8,12113000,ERR480926.fastq.gz,ERR480926,6113fdc4,25327000,51,DNA,1000,25327,True,0.9257066765754347,0.957443320850998,0.9415749987132164,0.957443320850998,False,545,8957,29210,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides eggerthii;Bacteroides eggerthii 1_2_48FAA
360000,0.01421407983574841,0.13038754074610648,0.01421407983574841,0.013933584388907908,1.1305555555555555,1.0,0.3684196312513192,/tmp/nxf.XXXXXU65cu/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_018374915.1 Clostridiales bacterium, ASM1837491v1",d0ffd583b7f9e97851ef37160c57338f,0.13038754074610648,360000,9,11753000,ERR480926.fastq.gz,ERR480926,6113fdc4,25327000,51,DNA,1000,25327,True,0.9199808748057902,0.9608413574626983,0.9404111161342442,0.9608413574626983,False,407,9364,29210,Bacteria;Firmicutes;Clostridia;Eubacteriales;;;Clostridiales bacterium
