intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
5058000,0.016657171178944385,0.8473781202881555,0.016657171178944385,0.01842500579964784,4.78924476077501,4.0,9.54135382233292,/tmp/nxf.XXXXyHjOdw/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900106755.1 Bacteroides faecis MAJ27 strain=MAJ27, IMG-taxon 2693429916 annotated assembly",29f2cc9d2d6e4b636e9cf811c74231fd,0.8473781202881555,5058000,0,147348000,SRR6915110_2.fastq.gz,SRR6915110,f18b014f,303653000,51,DNA,1000,303653,True,0.9228464294609521,0.996758045716691,0.9598022375888215,0.996758045716691,False,24224,24224,1314735,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis
3901000,0.012846900903333739,0.7675196850393701,0.012840314437861638,0.05451973211331561,18.38394460117979,16.0,15.133214015386983,/tmp/nxf.XXXXyHjOdw/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",63b92dc09e7b5ffbd878d8e5fce5cfec,0.7679133858267716,3899000,1,143449000,SRR6915110_2.fastq.gz,SRR6915110,f18b014f,303653000,51,DNA,1000,303653,True,0.9181584070933365,0.9948353762754769,0.9564968916844068,0.9948353762754769,False,71679,95903,1314735,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
3872000,0.01275139715398827,0.8415539065910083,0.012698705430211458,0.03589696783001898,12.239367219917012,11.0,8.088913062788393,/tmp/nxf.XXXXyHjOdw/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025147485.1 Bacteroides uniformis strain=ATCC 8492, ASM2514748v1",177d80c9d0f18e5195e47e20bdf54706,0.8450458315146224,3856000,2,139593000,SRR6915110_2.fastq.gz,SRR6915110,f18b014f,303653000,51,DNA,1000,303653,True,0.9180240820436874,0.9967041801456626,0.957364131094675,0.9967041801456626,False,47195,143098,1314735,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
3333000,0.010976344709256947,0.48955267804590935,0.010956585312840644,0.010985483766690627,4.341148181544935,3.0,23.47541735437545,/tmp/nxf.XXXXyHjOdw/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000158035.1 Bacteroides cellulosilyticus DSM 14838 strain=DSM 14838, ASM15803v1",a202750eddf2c7f9735c9117362a41a6,0.4904355503237198,3327000,3,136266000,SRR6915110_2.fastq.gz,SRR6915110,f18b014f,303653000,51,DNA,1000,303653,True,0.9153298020321348,0.9861272938343526,0.9507285479332437,0.9861272938343526,False,14443,157541,1314735,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus
3362000,0.011071848458602419,0.8065143412736996,0.010926946218216188,0.012078479693626472,4.786015672091621,4.0,4.773409089539841,/tmp/nxf.XXXXyHjOdw/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025146565.1 Bacteroides eggerthii strain=DSM 20697, ASM2514656v1",45ad3ec1bc53e1675a4c17a92223f768,0.8172095284394749,3318000,4,132948000,SRR6915110_2.fastq.gz,SRR6915110,f18b014f,303653000,51,DNA,1000,303653,True,0.9154852999011671,0.9960497882579012,0.9557675440795341,0.9960497882579012,False,15880,173421,1314735,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii
3129000,0.010304525231102608,0.6500208073241781,0.010288059067422355,0.01034733235214701,4.354673495518566,4.0,3.492310089174757,/tmp/nxf.XXXXyHjOdw/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",85c74583c59734abc0e8f1a3e909b79d,0.6510611735330837,3124000,5,129824000,SRR6915110_2.fastq.gz,SRR6915110,f18b014f,303653000,51,DNA,1000,303653,True,0.9141969424525526,0.991620566138208,0.9529087542953802,0.991620566138208,False,13604,187025,1314735,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
3087000,0.010166209456188478,0.578240302743614,0.010064119241370907,0.0076349986879485215,3.2846858638743455,3.0,3.8937257936029286,/tmp/nxf.XXXXyHjOdw/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000381365.1 Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988 strain=DSM 18765, Bact_saly_DSM_18765_V1",86c1416b511bf39fc6191780dbee693a,0.5841059602649007,3056000,6,126768000,SRR6915110_2.fastq.gz,SRR6915110,f18b014f,303653000,51,DNA,1000,303653,True,0.9139547353131119,0.9895127731132937,0.9517337542132027,0.9895127731132937,False,10038,197063,1314735,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae
3074000,0.010123397430619819,0.6665910122560145,0.009672224545780875,0.02660231909852556,11.908409942117807,10.0,8.533144780694318,/tmp/nxf.XXXXyHjOdw/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000382445.1 Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 strain=DSM 17679, Bact_mass_DSM_17679_V1",61edb0d0d8fa658bb8f1cd38bd81ed44,0.6976849750340445,2937000,7,123831000,SRR6915110_2.fastq.gz,SRR6915110,f18b014f,303653000,51,DNA,1000,303653,True,0.9138791113685067,0.9929662728122308,0.9534226920903688,0.9929662728122308,False,34975,232038,1314735,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola massiliensis
3885000,0.01279420917955693,0.5034633612832665,0.009095908816972004,0.01291971385868635,6.149891383055757,4.0,7.59091516940673,/tmp/nxf.XXXXyHjOdw/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",92c62d3d608447418f79f40c554d2f69,0.7081662413415968,2762000,8,121069000,SRR6915110_2.fastq.gz,SRR6915110,f18b014f,303653000,51,DNA,1000,303653,True,0.9180844182683814,0.9932566351261976,0.9556705266972895,0.9932566351261976,False,16986,249024,1314735,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
2750000,0.009056390024139396,0.7341163908168713,0.009056390024139396,0.017607350530715316,8.417818181818182,6.0,20.268371481507753,/tmp/nxf.XXXXyHjOdw/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003473545.1 Clostridium sp. AM22-11AC strain=AM22-11AC, ASM347354v1",50efc7fa47c0997c24a73c521b04bdd3,0.7341163908168713,2750000,9,118319000,SRR6915110_2.fastq.gz,SRR6915110,f18b014f,303653000,51,DNA,1000,303653,True,0.9118854715060132,0.9939577850588611,0.9529216282824371,0.9939577850588611,False,23149,272173,1314735,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000431375
