intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
829000,0.04036813400857032,0.4402549123738715,0.04036813400857032,0.06296578590785908,1.7937273823884199,1.0,1.120984931384601,/tmp/nxf.XXXXfzf3Di/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900546875.1 uncultured Clostridiales bacterium, UMGS929",abecb07167bc3e04ae1fa50c3b1423bd,0.4402549123738715,829000,0,6954000,ERR480609.fastq.gz,ERR480609,6030f849,20536000,51,DNA,1000,20536,True,0.9390039626077284,0.984042392113596,0.9615231773606623,0.984042392113596,False,1487,1487,23616,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-314;g__UMGS929;s__UMGS929 sp900546875
333000,0.016215426567978183,0.06069996354356544,0.016215426567978183,0.01515921409214092,1.075075075075075,1.0,0.2853959007931945,/tmp/nxf.XXXXfzf3Di/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",92c62d3d608447418f79f40c554d2f69,0.06069996354356544,333000,1,6621000,ERR480609.fastq.gz,ERR480609,6030f849,20536000,51,DNA,1000,20536,True,0.9223602034370497,0.9465443110348178,0.9344522572359337,0.9465443110348178,False,358,1845,23616,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
329000,0.01602064666926373,0.05885558583106267,0.015777171795870668,0.014820460704607047,1.0802469135802468,1.0,0.2828076836779088,/tmp/nxf.XXXXfzf3Di/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000613465.1 Bacteroides nordii WAL 11050 = JCM 12987 strain=JCM 12987, ASM61346v1",2622449679f676b2a7b48fe066bdf236,0.059763851044505,324000,2,6297000,ERR480609.fastq.gz,ERR480609,6030f849,20536000,51,DNA,1000,20536,True,0.9221416708485385,0.9462558980755823,0.9341987844620604,0.9462558980755823,False,350,2195,23616,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii
312000,0.015192832099727308,0.05827814569536424,0.014998052201012855,0.014608739837398374,1.12012987012987,1.0,0.9441466888925345,/tmp/nxf.XXXXfzf3Di/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000381365.1 Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988 strain=DSM 18765, Bact_saly_DSM_18765_V1",86c1416b511bf39fc6191780dbee693a,0.05903500473036897,308000,3,5989000,ERR480609.fastq.gz,ERR480609,6030f849,20536000,51,DNA,1000,20536,True,0.9211828789901271,0.9460282597783108,0.9336055693842189,0.9460282597783108,False,345,2540,23616,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae
295000,0.014365017530190885,0.16471245114461194,0.014365017530190885,0.014566395663956639,1.1661016949152543,1.0,0.41522310502461174,/tmp/nxf.XXXXfzf3Di/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000016525.1 Methanobrevibacter smithii ATCC 35061 strain=ATCC 35061; PS; DSMZ 861, ASM1652v1",84d0a8ee2bacb5298bd9d78cb01c1a0c,0.16471245114461194,295000,4,5694000,ERR480609.fastq.gz,ERR480609,6030f849,20536000,51,DNA,1000,20536,True,0.9201714370399453,0.9652541882478852,0.9427128126439153,0.9652541882478852,False,344,2884,23616,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii
291000,0.014170237631476432,0.12462526766595289,0.014170237631476432,0.01579437669376694,1.2817869415807561,1.0,0.5464457817632024,/tmp/nxf.XXXXfzf3Di/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003447235.1 Prevotella sp., ASM344723v1",1bb968b75cb22f8ce2a80f83dafcfb5e,0.12462526766595289,291000,5,5403000,ERR480609.fastq.gz,ERR480609,6030f849,20536000,51,DNA,1000,20536,True,0.9199251511325918,0.959990170734584,0.9399576609335879,0.959990170734584,False,373,3257,23616,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235
260000,0.012660693416439424,0.055216062854648626,0.01231982859368913,0.011602303523035231,1.08300395256917,1.0,0.3031906547156539,/tmp/nxf.XXXXfzf3Di/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025147485.1 Bacteroides uniformis strain=ATCC 8492, ASM2514748v1",177d80c9d0f18e5195e47e20bdf54706,0.05674378000872981,253000,6,5150000,ERR480609.fastq.gz,ERR480609,6030f849,20536000,51,DNA,1000,20536,True,0.9178955918062062,0.9452942686651947,0.9315949302357005,0.9452942686651947,False,274,3531,23616,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
243000,0.011832878846902999,0.10921348314606742,0.011832878846902999,0.012068089430894309,1.1728395061728396,1.0,0.47462673547508855,/tmp/nxf.XXXXfzf3Di/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003538135.1 Ruminococcaceae bacterium, ASM353813v1",2280f0ab44db868acb748a0bf4e814d5,0.10921348314606742,243000,7,4907000,ERR480609.fastq.gz,ERR480609,6030f849,20536000,51,DNA,1000,20536,True,0.9166793733231455,0.9575085744139875,0.9370939738685665,0.9575085744139875,False,285,3816,23616,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003538135
254000,0.012368523568367745,0.03890728476821192,0.011443319049474094,0.011221205962059621,1.127659574468085,1.0,0.6330278900983527,/tmp/nxf.XXXXfzf3Di/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000172175.1 Bacteroides intestinalis DSM 17393 strain=DSM 17393, ASM17217v1",88d0574f8547abcdfff80042523ef059,0.04205298013245033,235000,8,4672000,ERR480609.fastq.gz,ERR480609,6030f849,20536000,51,DNA,1000,20536,True,0.9174754832198355,0.939757116321041,0.9286162997704382,0.939757116321041,False,265,4081,23616,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis
225000,0.010956369302687962,0.11780104712041885,0.010956369302687962,0.010797764227642276,1.1333333333333333,1.0,0.38873012632302,/tmp/nxf.XXXXfzf3Di/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544965.1 uncultured Clostridiales bacterium, UMGS726",042d1dbac018e6cb5849431e41f77c76,0.11780104712041885,225000,9,4447000,ERR480609.fastq.gz,ERR480609,6030f849,20536000,51,DNA,1000,20536,True,0.9152971106683464,0.9589307343113368,0.9371139224898416,0.9589307343113368,False,255,4336,23616,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UMGS946;s__UMGS946 sp900544965
