intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
4366000,0.012177468614987268,0.8861376090927542,0.012177468614987268,0.2125652744907117,84.30233623453962,79.0,40.48161987187333,/tmp/nxf.XXXXgD55eB/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003697165.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 strain=ATCC 11775, ASM369716v2",84efa859553c7c5d22f6f6377fa345fd,0.8861376090927542,4366000,0,147413000,SRR6915106_2.fastq.gz,SRR6915106,e42b6e71,358531000,51,DNA,1000,358531,True,0.9171954726101043,0.9976325514365857,0.957414012023345,0.9976325514365857,False,368064,368064,1731534,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
2326000,0.006487584058282268,0.7884745762711864,0.006487584058282268,0.0043123611780074775,3.210232158211522,2.0,5.120230997358315,/tmp/nxf.XXXXgD55eB/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000980705.1 Ruminococcus sp. UNK.MGS-30, ASM98070v1",8082cd99f19bc392f8eadbd9bd579abd,0.7884745762711864,2326000,1,145087000,SRR6915106_2.fastq.gz,SRR6915106,e42b6e71,358531000,51,DNA,1000,358531,True,0.905940482130196,0.995350936268351,0.9506457091992735,0.995350936268351,False,7467,375531,1731534,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000980705
2254000,0.0062867646033397395,0.6343388779250071,0.006275607966954043,0.0078057953236840855,6.0071111111111115,5.0,8.191103201298406,/tmp/nxf.XXXXgD55eB/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013304825.1 Blautia schinkii strain=MSK.6.26, ASM1330482v1",d25869072b8c7713d9c8a4a490359717,0.6354665914857626,2250000,2,142837000,SRR6915106_2.fastq.gz,SRR6915106,e42b6e71,358531000,51,DNA,1000,358531,True,0.9053821039854674,0.9911492872656104,0.9482656956255389,0.9911492872656104,False,13516,389047,1731534,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A schinkii
2176000,0.006069210193818665,0.46767810026385226,0.005932541398093889,0.005776380943140591,4.702397743300423,3.0,14.85654039668396,/tmp/nxf.XXXXgD55eB/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025148125.1 Blautia wexlerae DSM 19850 strain=DSM 19850, ASM2514812v1",7f2073ec6218c72ec98b02ac15cb9880,0.47845206684256814,2127000,3,140710000,SRR6915106_2.fastq.gz,SRR6915106,e42b6e71,358531000,51,DNA,1000,358531,True,0.9047571075440984,0.9856490831252777,0.945203095334688,0.9856490831252777,False,10002,399049,1731534,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
2115000,0.0058990714889368,0.6548397136632431,0.005868390738876136,0.026017970192904097,21.412072243346007,20.0,11.805975265922413,/tmp/nxf.XXXXgD55eB/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001404675.1 Coprococcus eutactus strain=2789STDY5834963, 14207_7#86",6309e330103cdd129eb9c6193ed4268b,0.6582633053221288,2104000,4,138606000,SRR6915106_2.fastq.gz,SRR6915106,e42b6e71,358531000,51,DNA,1000,358531,True,0.90425282800968,0.9918344954747936,0.9480436617422368,0.9918344954747936,False,45051,444100,1731534,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A
1793000,0.005000962259888267,0.7616822429906542,0.005000962259888267,0.0060680298509876215,5.8600111544896825,5.0,6.42984634636014,/tmp/nxf.XXXXgD55eB/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000196555.1 Bifidobacterium longum subsp. longum JCM 1217 strain=JCM 1217, ASM19655v1",4e5724ba16e37517faabf3d6eac4a812,0.7616822429906542,1793000,5,136813000,SRR6915106_2.fastq.gz,SRR6915106,e42b6e71,358531000,51,DNA,1000,358531,True,0.9013291222037353,0.994676459470355,0.9480027908370452,0.994676459470355,False,10507,454607,1731534,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum
1821000,0.005079058714588139,0.44649167087329633,0.0049340224415740895,0.003719245478286883,3.640474844544941,3.0,4.627402711176352,/tmp/nxf.XXXXgD55eB/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003584705.1 Lachnospiraceae bacterium GAM79 strain=GAM79, ASM358470v1",70a12b75803f82aa8bff2c80aad9821b,0.4596163553760727,1769000,6,135044000,SRR6915106_2.fastq.gz,SRR6915106,e42b6e71,358531000,51,DNA,1000,358531,True,0.901603019518625,0.9848731629723027,0.9432380912454639,0.9848731629723027,False,6440,461047,1731534,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565
1786000,0.004981438146213298,0.6164672765657987,0.004886606736934881,0.01377737890217576,13.616438356164384,12.0,8.128191209458857,/tmp/nxf.XXXXgD55eB/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003458705.1 Eubacterium sp. AF22-9 strain=AF22-9, ASM345870v1",3c08fda7e2d5d877b90f3728c63b587d,0.6284306826178747,1752000,7,133292000,SRR6915106_2.fastq.gz,SRR6915106,e42b6e71,358531000,51,DNA,1000,358531,True,0.9012599926961623,0.9909329335276915,0.9460964631119269,0.9909329335276915,False,23856,484903,1731534,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp003537285
1666000,0.004646739054642416,0.568212824010914,0.004646739054642416,0.005461631131701716,5.676470588235294,5.0,5.152571220692541,/tmp/nxf.XXXXgD55eB/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000436035.1 Prevotella sp. CAG:732, MGS732",55a5a1dbcee8647ae11f189b387c0e7b,0.568212824010914,1666000,8,131626000,SRR6915106_2.fastq.gz,SRR6915106,e42b6e71,358531000,51,DNA,1000,358531,True,0.9000317072864671,0.9889776813346854,0.9445046943105763,0.9889776813346854,False,9457,494360,1731534,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000436035
1657000,0.004621636622774599,0.45020463847203274,0.004602112509099632,0.03346974416904317,35.123636363636365,31.0,44.01872038522493,/tmp/nxf.XXXXgD55eB/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_015074785.1 Prevotella copri strain=YF2, ASM1507478v1",7e930297e6a022bb1488dcb6fef424b2,0.45211459754433836,1650000,9,129976000,SRR6915106_2.fastq.gz,SRR6915106,e42b6e71,358531000,51,DNA,1000,358531,True,0.8999361183134399,0.9845554198206736,0.9422457690670567,0.9845554198206736,False,57954,552314,1731534,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp015074785
1647000,0.00459374503181036,0.8873922413793104,0.00459374503181036,0.005426402253724155,5.704918032786885,5.0,3.5123677886371745,/tmp/nxf.XXXXgD55eB/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000432435.1 Eubacterium sp. CAG:180, MGS180",6aaa52329b08c80e1697031516b7eac0,0.8873922413793104,1647000,10,128329000,SRR6915106_2.fastq.gz,SRR6915106,e42b6e71,358531000,51,DNA,1000,358531,True,0.8998293095183167,0.9976602281479245,0.9487447688331206,0.9976602281479245,False,9396,561710,1731534,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp000432435
1680000,0.0046857872819923525,0.5490261920752183,0.004560275122653271,0.00582085018255489,6.164525993883792,5.0,4.0630160463693965,/tmp/nxf.XXXXgD55eB/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_014337155.1 Wujia chipingensis strain=NSJ-4, ASM1433715v1",d14d6293643dd7ff1e991aef550ff44d,0.5641370047011417,1635000,11,126694000,SRR6915106_2.fastq.gz,SRR6915106,e42b6e71,358531000,51,DNA,1000,358531,True,0.9001793995998815,0.9888380921281251,0.9445087458640034,0.9888380921281251,False,10079,571789,1731534,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia chipingensis
