intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
629000,0.029356856156072062,0.25704944830404575,0.029356856156072062,0.038761956476337664,1.4753577106518283,1.0,0.8976812069485415,/tmp/nxf.XXXXOyVsO3/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025148445.1 Butyrivibrio crossotus strain=DSM 2876, ASM2514844v1",07840e8519e9862dc1ebd1e67b67e5b7,0.25704944830404575,629000,0,6653000,ERR480599.fastq.gz,ERR480599,e754c556,21426000,51,DNA,1000,21426,True,0.9331577969011786,0.9737146394819524,0.9534362181915654,0.9737146394819524,False,928,928,23941,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossotus
431000,0.020115747223000094,0.18882042253521128,0.0200224026883226,0.025896996783760076,1.4452214452214451,1.0,0.9894109570199355,/tmp/nxf.XXXXOyVsO3/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023921805.1 Ruminococcus sp. FMBCY1 strain=FMBCY1, ASM2392180v1",7a52d4f8398040e086a9380334cecdba,0.18970070422535212,429000,1,6224000,ERR480599.fastq.gz,ERR480599,e754c556,21426000,51,DNA,1000,21426,True,0.9262665980809598,0.9679312001794615,0.9470988991302107,0.9679312001794615,False,620,1548,23941,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp003526955
384000,0.01792215065807897,0.06999635435654393,0.01792215065807897,0.017919051000375923,1.1171875,1.0,0.3809478396190437,/tmp/nxf.XXXXOyVsO3/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",92c62d3d608447418f79f40c554d2f69,0.06999635435654393,384000,2,5840000,ERR480599.fastq.gz,ERR480599,e754c556,21426000,51,DNA,1000,21426,True,0.9241718747315734,0.9491927666868752,0.9366823207092243,0.9491927666868752,False,429,1977,23941,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
347000,0.01619527676654532,0.12090592334494774,0.01619527676654532,0.017376049454909986,1.1988472622478386,1.0,0.5015237269733991,/tmp/nxf.XXXXOyVsO3/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000433355.1 Alistipes sp. CAG:435, MGS435",c5602f286afdfb9c0d45a72ae91e685d,0.12090592334494774,347000,3,5493000,ERR480599.fastq.gz,ERR480599,e754c556,21426000,51,DNA,1000,21426,True,0.9223377161298467,0.959420018876488,0.9408788675031674,0.959420018876488,False,416,2393,23941,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000433355
285000,0.013301596191542985,0.11037955073586367,0.013301596191542985,0.015538198070256045,1.305263157894737,1.0,1.2318038481112188,/tmp/nxf.XXXXOyVsO3/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_004000625.1 Candidatus Cibiobacter qucibialis, ASM400062v1",442a7b6ad44794daf4265d6e6158d0b9,0.11037955073586367,285000,4,5208000,ERR480599.fastq.gz,ERR480599,e754c556,21426000,51,DNA,1000,21426,True,0.918784794525806,0.9577079890173353,0.9382463917715707,0.9577079890173353,False,372,2765,23941,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
287000,0.01339494072622048,0.08580343213728549,0.012834873518155512,0.01415980953176559,1.2327272727272727,1.0,0.6240788252819425,/tmp/nxf.XXXXOyVsO3/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000020605.1 [Eubacterium] rectale ATCC 33656 strain=ATCC 33656, ASM2060v1",bb4d1c2199066ffc1226ec8433ce5698,0.08954758190327614,275000,5,4933000,ERR480599.fastq.gz,ERR480599,e754c556,21426000,51,DNA,1000,21426,True,0.9189107854120018,0.9537884006548246,0.9363495930334131,0.9537884006548246,False,339,3104,23941,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis
256000,0.011948100438719312,0.09437453737971872,0.011901428171380566,0.01386742408420701,1.3019607843137255,1.0,0.7402941111552553,/tmp/nxf.XXXXOyVsO3/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347535.1 Faecalibacterium sp. HTFF strain=HTFF, ASM2334753v1",b856be3bf596906f871150b46d2f180f,0.09474463360473723,255000,6,4678000,ERR480599.fastq.gz,ERR480599,e754c556,21426000,51,DNA,1000,21426,True,0.9168535644679042,0.9548440441865557,0.9358488043272299,0.9548440441865557,False,332,3436,23941,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539885
257000,0.01199477270605806,0.06032306915699142,0.011154671893960608,0.011611879203040808,1.1631799163179917,1.0,0.5436433087310341,/tmp/nxf.XXXXOyVsO3/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003584705.1 Lachnospiraceae bacterium GAM79 strain=GAM79, ASM358470v1",70a12b75803f82aa8bff2c80aad9821b,0.06486622917718324,239000,7,4439000,ERR480599.fastq.gz,ERR480599,e754c556,21426000,51,DNA,1000,21426,True,0.9169236550363139,0.9477771805869223,0.9323504178116181,0.9477771805869223,False,278,3714,23941,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565
178000,0.008307663586297023,0.061591695501730104,0.008307663586297023,0.008437408629547638,1.1348314606741574,1.0,0.45446625654284684,/tmp/nxf.XXXXOyVsO3/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000437595.1 Faecalibacterium sp. CAG:74, MGS74",4d3dcfd86dd11d49ff70c883ae03f40b,0.061591695501730104,178000,8,4261000,ERR480599.fastq.gz,ERR480599,e754c556,21426000,51,DNA,1000,21426,True,0.9103438627106997,0.9468150233780279,0.9285794430443638,0.9468150233780279,False,202,3916,23941,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp000437595
203000,0.009474470269765705,0.061153578874218205,0.008214319051619528,0.008270331230942734,1.125,1.0,0.46005187454539,/tmp/nxf.XXXXOyVsO3/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020687245.1 Faecalibacterium longum CLA-AA-H243 strain=CLA-AA-H243, ASM2068724v1",e1ff3e2f54ab82a776eb959bb6aa8673,0.07053509381514941,176000,9,4085000,ERR480599.fastq.gz,ERR480599,e754c556,21426000,51,DNA,1000,21426,True,0.9126927624008037,0.9493354766443514,0.9310141195225775,0.9493354766443514,False,198,4114,23941,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum
