intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
902000,0.03046885556005945,0.34893617021276596,0.03046885556005945,0.039405722244791365,1.5055432372505544,1.0,1.0367270496149252,/tmp/nxf.XXXXXKJp6B/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000020225.1 Akkermansia muciniphila ATCC BAA-835 strain=ATCC BAA-835, ASM2022v1",43f3b48e59443092850964d355a20ac0,0.34893617021276596,902000,0,11695000,ERR688471.fastq.gz,ERR688471,65f2b02a,29604000,51,DNA,1000,29604,True,0.933838315377404,0.9795672008948483,0.9567027581361262,0.9795672008948483,False,1358,1358,34462,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
660000,0.02229428455614106,0.26516673362796306,0.02229428455614106,0.02985897510301201,1.559090909090909,1.0,1.156467619681546,/tmp/nxf.XXXXXKJp6B/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900545405.1 uncultured Clostridiales bacterium, UMGS768",569d4486ffffeefbb4c9cb839318df10,0.26516673362796306,660000,1,11035000,ERR688471.fastq.gz,ERR688471,65f2b02a,29604000,51,DNA,1000,29604,True,0.9281360424828828,0.9743084110105177,0.9512222267467003,0.9743084110105177,False,1029,2387,34462,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha sp900545405
640000,0.02161870017565194,0.27187765505522515,0.02161870017565194,0.027131333062503628,1.4609375,1.0,0.866948165171223,/tmp/nxf.XXXXXKJp6B/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000196555.1 Bifidobacterium longum subsp. longum JCM 1217 strain=JCM 1217, ASM19655v1",4e5724ba16e37517faabf3d6eac4a812,0.27187765505522515,640000,2,10395000,ERR688471.fastq.gz,ERR688471,65f2b02a,29604000,51,DNA,1000,29604,True,0.9275762057950854,0.9747860032592022,0.9511811045271438,0.9747860032592022,False,935,3322,34462,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum
574000,0.01938927172003783,0.17330917874396135,0.01938927172003783,0.021763101387034994,1.3066202090592334,1.0,0.6493562118784902,/tmp/nxf.XXXXXKJp6B/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001406815.1 Roseburia faecis strain=M72, M72",a0f3a6070b93943510064cfd96143d45,0.17330917874396135,574000,3,9821000,ERR688471.fastq.gz,ERR688471,65f2b02a,29604000,51,DNA,1000,29604,True,0.9255987819881241,0.9662175745945756,0.9459081782913499,0.9662175745945756,False,750,4072,34462,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
487000,0.016450479664910148,0.24808965868568517,0.016450479664910148,0.022836747722128722,1.6160164271047228,1.0,1.0811005418832862,/tmp/nxf.XXXXXKJp6B/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000435975.1 Oscillibacter sp. CAG:241, MGS241",69562c3cd3eb99b63b3b579067a35f6c,0.24808965868568517,487000,4,9334000,ERR688471.fastq.gz,ERR688471,65f2b02a,29604000,51,DNA,1000,29604,True,0.9226205191695592,0.9730375082590697,0.9478290137143144,0.9730375082590697,False,787,4859,34462,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435975
473000,0.01597757059856776,0.1559049849447976,0.01574111606539657,0.016539957054146598,1.2231759656652361,1.0,0.6432043234106177,/tmp/nxf.XXXXXKJp6B/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009680455.1 Lachnospira eligens strain=BIOML-A1, ASM968045v1",93a7d0e658bdfb8b86a54dc8bf8c1937,0.15824690531950486,466000,5,8868000,ERR688471.fastq.gz,ERR688471,65f2b02a,29604000,51,DNA,1000,29604,True,0.9220929901765871,0.964496577064829,0.9432947836207081,0.964496577064829,False,570,5429,34462,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A
407000,0.013748142142953656,0.13333333333333333,0.013646804485880286,0.01755556845220823,1.4975247524752475,1.0,2.0806733991527286,/tmp/nxf.XXXXXKJp6B/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347255.1 Faecalibacterium sp. I4384 strain=I4384, ASM2334725v1",1ea2dc0eabe05329a021ee2c38093f28,0.13432343234323432,404000,6,8464000,ERR688471.fastq.gz,ERR688471,65f2b02a,29604000,51,DNA,1000,29604,True,0.9193798490502387,0.9614018132129547,0.9403908311315967,0.9614018132129547,False,605,6034,34462,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D
411000,0.01388325901905148,0.17737676056338028,0.01361302526685583,0.015437293250536823,1.3200992555831266,1.0,0.6565327302430085,/tmp/nxf.XXXXXKJp6B/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023921805.1 Ruminococcus sp. FMBCY1 strain=FMBCY1, ASM2392180v1",7a52d4f8398040e086a9380334cecdba,0.18089788732394366,403000,7,8061000,ERR688471.fastq.gz,ERR688471,65f2b02a,29604000,51,DNA,1000,29604,True,0.9195561710860192,0.9670298332563358,0.9432930021711775,0.9670298332563358,False,532,6566,34462,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp003526955
333000,0.0112484799351439,0.08584686774941995,0.0112484799351439,0.011577969937902617,1.1981981981981982,1.0,0.4868200391389656,/tmp/nxf.XXXXXKJp6B/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025145285.1 Alistipes onderdonkii strain=DSM 19147, ASM2514528v1",2de6e539bf1bbcefae850f4a041e233c,0.08584686774941995,333000,8,7728000,ERR688471.fastq.gz,ERR688471,65f2b02a,29604000,51,DNA,1000,29604,True,0.9157694548152769,0.9529994200579156,0.9343844374365963,0.9529994200579156,False,399,6965,34462,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii
322000,0.010876908525874881,0.10331720801658605,0.01009998648831239,0.00980790435842377,1.1304347826086956,1.0,0.4166799959091377,/tmp/nxf.XXXXXKJp6B/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900112995.1 Lactobacillus rogosae strain=ATCC 27753, IMG-taxon 2597490368 annotated assembly",ed1efb2cfdd72a79a58a29bdfe7eb6ab,0.11126468555632343,299000,9,7429000,ERR688471.fastq.gz,ERR688471,65f2b02a,29604000,51,DNA,1000,29604,True,0.9151664855484603,0.9578579858987293,0.9365122357235948,0.9578579858987293,False,338,7303,34462,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae
269000,0.009086609917578706,0.09443269908386187,0.009052830698554249,0.008908362834426324,1.1455223880597014,1.0,0.47048968958547593,/tmp/nxf.XXXXXKJp6B/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000723465.1 Ruminococcus bicirculans strain=80/3, Rb803",70a947f02b8a53314791d97d0ad7467e,0.09478505990133897,268000,10,7161000,ERR688471.fastq.gz,ERR688471,65f2b02a,29604000,51,DNA,1000,29604,True,0.9119450375189007,0.9548520311332107,0.9333985343260557,0.9548520311332107,False,307,7610,34462,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans
