intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
2302000,0.02881714507467171,0.5024006983849847,0.02881714507467171,0.041845167125765734,2.2106863596872284,2.0,1.562597293659195,/tmp/nxf.XXXXAJdLVQ/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025147485.1 Bacteroides uniformis strain=ATCC 8492, ASM2514748v1",177d80c9d0f18e5195e47e20bdf54706,0.5024006983849847,2302000,0,34487000,DRR127646.fastq.gz,DRR127646,02bb9c4f,79883000,51,DNA,1000,79883,True,0.9328183430303217,0.9865934773492699,0.9597059101897958,0.9865934773492699,False,5089,5089,121615,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
1244000,0.01557277518370617,0.6018384131591679,0.01557277518370617,0.053694034452986886,5.2491961414791,5.0,4.2396790886850555,/tmp/nxf.XXXXAJdLVQ/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000010425.1 Bifidobacterium adolescentis ATCC 15703 strain=ATCC 15703, ASM1042v1",b0e4a396e8e45e93a40b880914038134,0.6018384131591679,1244000,1,33243000,DRR127646.fastq.gz,DRR127646,02bb9c4f,79883000,51,DNA,1000,79883,True,0.92162913695673,0.9900931972045783,0.9558611670806542,0.9900931972045783,False,6530,11619,121615,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis
1081000,0.013532290975551744,0.4562446898895497,0.013444662819373333,0.017333388151132674,1.962756052141527,2.0,1.3911499477010059,/tmp/nxf.XXXXAJdLVQ/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000196555.1 Bifidobacterium longum subsp. longum JCM 1217 strain=JCM 1217, ASM19655v1",4e5724ba16e37517faabf3d6eac4a812,0.4592183517417162,1074000,2,32169000,DRR127646.fastq.gz,DRR127646,02bb9c4f,79883000,51,DNA,1000,79883,True,0.919094616144262,0.9848564333510882,0.9519755247476751,0.9848564333510882,False,2108,13727,121615,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum
1052000,0.013169260042812613,0.18910659715980585,0.013169260042812613,0.010878592278912963,1.2576045627376427,1.0,0.6998025003148117,/tmp/nxf.XXXXAJdLVQ/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009695545.1 Victivallaceae bacterium BBE-744-WT-12 strain=BBE-744-WT-12, ASM969554v1",576588d099ff3d7433bdaa7e5756c4ee,0.18910659715980585,1052000,3,31117000,DRR127646.fastq.gz,DRR127646,02bb9c4f,79883000,51,DNA,1000,79883,True,0.9186046814812372,0.9678716699323484,0.9432381757067928,0.9678716699323484,False,1323,15050,121615,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis lenta
964000,0.012067648936569733,0.29971813341684933,0.011980020780391322,0.01853389795666653,2.355276907001045,2.0,1.85954170476079,/tmp/nxf.XXXXAJdLVQ/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900167555.1 Gemmiger formicilis strain=ATCC 27749, IMG-taxon 2590828806 annotated assembly",316f66857e7940a11e48de3faf3d397d,0.30191042906357657,957000,4,30160000,DRR127646.fastq.gz,DRR127646,02bb9c4f,79883000,51,DNA,1000,79883,True,0.9170325647668492,0.9767907351412066,0.946911649954028,0.9767907351412066,False,2254,17304,121615,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis
908000,0.011366623687142446,0.28375,0.011366623687142446,0.010927928298318464,1.4636563876651982,1.0,0.7638592173673073,/tmp/nxf.XXXXAJdLVQ/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900545925.1 uncultured Clostridiales bacterium, UMGS830",4b857dddb16cfeb2fb707c915e51ee8b,0.28375,908000,5,29252000,DRR127646.fastq.gz,DRR127646,02bb9c4f,79883000,51,DNA,1000,79883,True,0.9159570866773629,0.9756032813590734,0.9457801840182181,0.9756032813590734,False,1329,18633,121615,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925
835000,0.010452787201281875,0.31412429378531076,0.010440268893256388,0.012399786210582577,1.8081534772182255,1.0,1.4096722055301594,/tmp/nxf.XXXXAJdLVQ/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003461625.1 Clostridium sp. AF15-31 strain=AF15-31, ASM346162v1",77c47321b50d00a7c3783b6f8836a23b,0.3145009416195857,834000,6,28418000,DRR127646.fastq.gz,DRR127646,02bb9c4f,79883000,51,DNA,1000,79883,True,0.9144530523961792,0.9775735670114093,0.9460133097037943,0.9775735670114093,False,1508,20141,121615,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900066115
811000,0.01015234780867018,0.40877016129032256,0.01015234780867018,0.015828639559264893,2.373612823674476,2.0,1.4930151034633603,/tmp/nxf.XXXXAJdLVQ/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000435055.1 Clostridium sp. CAG:138, MGS138",d260972647a9dc349a6b0e9de9b99b64,0.40877016129032256,811000,7,27607000,DRR127646.fastq.gz,DRR127646,02bb9c4f,79883000,51,DNA,1000,79883,True,0.9139302840809815,0.9826117313101911,0.9482710076955863,0.9826117313101911,False,1925,22066,121615,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055
650000,0.008136900216566729,0.15053513261982318,0.008099345292490267,0.007581301648645315,1.4250386398763524,1.0,1.4509573527915245,/tmp/nxf.XXXXAJdLVQ/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025151215.1 Parabacteroides merdae ATCC 43184 strain=ATCC 43184, ASM2515121v1",04366d02afc93cbeed4bfc2d3a9aa9a9,0.15123313168915775,647000,8,26960000,DRR127646.fastq.gz,DRR127646,02bb9c4f,79883000,51,DNA,1000,79883,True,0.9099732120063544,0.9636396162241725,0.9368064141152634,0.9636396162241725,False,922,22988,121615,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
625000,0.007823942515929548,0.1658998646820027,0.0076737228196237,0.006364346503309625,1.2626427406199021,1.0,0.6596189007490929,/tmp/nxf.XXXXAJdLVQ/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025145845.1 Alistipes shahii WAL 8301 strain=WAL 8301, ASM2514584v1",ce3fdcea4344bf5e1303cba1f2181070,0.16914749661705006,613000,9,26347000,DRR127646.fastq.gz,DRR127646,02bb9c4f,79883000,51,DNA,1000,79883,True,0.909273681055068,0.9657571951592765,0.9375154381071722,0.9657571951592765,False,774,23762,121615,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii
607000,0.007598612971470776,0.1767055931161647,0.007198027114655183,0.006051885047074785,1.28,1.0,0.6378223822541412,/tmp/nxf.XXXXAJdLVQ/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_006542665.1 Alistipes communis strain=5CBH24, Acom_1.0",58355aca6226d242555a2554083bad09,0.186539643515673,575000,10,25772000,DRR127646.fastq.gz,DRR127646,02bb9c4f,79883000,51,DNA,1000,79883,True,0.9087528189959675,0.9676123325359798,0.9381825757659736,0.9676123325359798,False,736,24498,121615,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes communis
