intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
1005000,0.05839288826913021,0.2590873936581593,0.05839288826913021,0.0931671240522815,1.9930348258706467,2.0,1.3206930352335935,/tmp/nxf.XXXXpcw7gH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025145285.1 Alistipes onderdonkii strain=DSM 19147, ASM2514528v1",2de6e539bf1bbcefae850f4a041e233c,0.2590873936581593,1005000,0,6502000,ERR1293205.fastq.gz,ERR1293205,083525c2,17211000,51,DNA,1000,17211,True,0.945825414814822,0.9738654234174855,0.9598454191161537,0.9738654234174855,False,2003,2003,21499,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii
741000,0.043053860902910926,0.26313920454545453,0.043053860902910926,0.05330480487464533,1.5465587044534412,1.0,1.124889393091045,/tmp/nxf.XXXXpcw7gH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544295.1 uncultured Clostridiales bacterium, UMGS658",e2d7220049ba5951ceac0426a574bc97,0.26313920454545453,741000,1,5761000,ERR1293205.fastq.gz,ERR1293205,083525c2,17211000,51,DNA,1000,17211,True,0.9401906406694189,0.9741617862475974,0.9571762134585082,0.9741617862475974,False,1146,3149,21499,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha intestinigallinarum
341000,0.019812910348033234,0.1163425452064142,0.019812910348033234,0.019582306153774594,1.2346041055718475,1.0,0.5502110273757705,/tmp/nxf.XXXXpcw7gH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900540045.1 uncultured Clostridiales bacterium, UMGS196",7bc77947d1cb003f738578d43dfafc13,0.1163425452064142,341000,2,5420000,ERR1293205.fastq.gz,ERR1293205,083525c2,17211000,51,DNA,1000,17211,True,0.9259911348660921,0.9586965141060495,0.9423438244860708,0.9586965141060495,False,421,3570,21499,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Limiplasma;s__Limiplasma merdipullorum
338000,0.01963860321887165,0.12788844621513945,0.01865086282028935,0.017954323456904973,1.2024922118380061,1.0,0.45971007465910824,/tmp/nxf.XXXXpcw7gH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000154465.1 Alistipes putredinis DSM 17216 strain=DSM 17216, ASM15446v1",2f08d0845365d89ec7bf59fbef01de57,0.1346613545816733,321000,3,5099000,ERR1293205.fastq.gz,ERR1293205,083525c2,17211000,51,DNA,1000,17211,True,0.92583070569812,0.9614491789978311,0.9436399423479755,0.9614491789978311,False,386,3956,21499,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
281000,0.01632676776480158,0.10039299749910682,0.01632676776480158,0.0169775338387832,1.298932384341637,1.0,0.6559057732086817,/tmp/nxf.XXXXpcw7gH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_018228685.1 Clostridiaceae bacterium Marseille-Q4149 strain=Marseille-Q4149, ASM1822868v1",1bba9d7c75b903b81673df1b6344def2,0.10039299749910682,281000,4,4818000,ERR1293205.fastq.gz,ERR1293205,083525c2,17211000,51,DNA,1000,17211,True,0.9224839691242891,0.955928824556061,0.939206396840175,0.955928824556061,False,365,4321,21499,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp001916855
278000,0.01615246063564,0.0547244094488189,0.01615246063564,0.014093678775757013,1.089928057553957,1.0,0.3102087865086387,/tmp/nxf.XXXXpcw7gH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",63b92dc09e7b5ffbd878d8e5fce5cfec,0.0547244094488189,278000,5,4540000,ERR1293205.fastq.gz,ERR1293205,083525c2,17211000,51,DNA,1000,17211,True,0.9222898418470742,0.9446228627572756,0.9334563523021748,0.9446228627572756,False,303,4624,21499,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
271000,0.015745744000929637,0.05857832382623958,0.015513334495380861,0.013721568445043955,1.104868913857678,1.0,0.3725791794890154,/tmp/nxf.XXXXpcw7gH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002222615.2 Bacteroides caccae strain=ATCC 43185, ASM222261v2",d7e7663bc3ede65000c2f57952616ae4,0.059455901711276876,267000,6,4273000,ERR1293205.fastq.gz,ERR1293205,083525c2,17211000,51,DNA,1000,17211,True,0.9218287707504408,0.9461600510940723,0.9339944109222565,0.9461600510940723,False,295,4919,21499,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae
241000,0.014002672709313812,0.13456169737576773,0.014002672709313812,0.012744778826922182,1.1369294605809128,1.0,0.3782539477204423,/tmp/nxf.XXXXpcw7gH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000016525.1 Methanobrevibacter smithii ATCC 35061 strain=ATCC 35061; PS; DSMZ 861, ASM1652v1",84d0a8ee2bacb5298bd9d78cb01c1a0c,0.13456169737576773,241000,7,4032000,ERR1293205.fastq.gz,ERR1293205,083525c2,17211000,51,DNA,1000,17211,True,0.9197106062393537,0.9614352224025886,0.9405729143209711,0.9614352224025886,False,274,5193,21499,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii
241000,0.014002672709313812,0.048886948930597994,0.013014932310731508,0.011023768547374297,1.0580357142857142,1.0,0.25218275433033216,/tmp/nxf.XXXXpcw7gH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025147485.1 Bacteroides uniformis strain=ATCC 8492, ASM2514748v1",177d80c9d0f18e5195e47e20bdf54706,0.052597119161938016,224000,8,3808000,ERR1293205.fastq.gz,ERR1293205,083525c2,17211000,51,DNA,1000,17211,True,0.9197106062393537,0.9438887779043251,0.9317996920718394,0.9438887779043251,False,237,5430,21499,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
221000,0.012840625181569925,0.0449438202247191,0.012550113299633955,0.010605144425322108,1.0555555555555556,1.0,0.26643508462848436,/tmp/nxf.XXXXpcw7gH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",85c74583c59734abc0e8f1a3e909b79d,0.04598418643362463,216000,9,3592000,ERR1293205.fastq.gz,ERR1293205,083525c2,17211000,51,DNA,1000,17211,True,0.9181496104544604,0.9414052965157252,0.9297774534850929,0.9414052965157252,False,228,5658,21499,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
