intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
636000,0.029765526278841204,0.12908463568094175,0.029765526278841204,0.03252846240460403,1.2264150943396226,1.0,0.6109537682525349,/tmp/nxf.XXXXtGNAWR/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003697165.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 strain=ATCC 11775, ASM369716v2",84efa859553c7c5d22f6f6377fa345fd,0.12908463568094175,636000,0,8763000,ERR688398.fastq.gz,ERR688398,a7375e6c,21367000,51,DNA,1000,21367,True,0.9334107859090007,0.9606521691185401,0.9470314775137705,0.9606521691185401,False,780,780,23979,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
393000,0.018392848785510365,0.19013062409288825,0.018392848785510365,0.020643062679844865,1.2595419847328244,1.0,0.6489896582238865,/tmp/nxf.XXXXtGNAWR/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000010425.1 Bifidobacterium adolescentis ATCC 15703 strain=ATCC 15703, ASM1042v1",b0e4a396e8e45e93a40b880914038134,0.19013062409288825,393000,1,8370000,ERR688398.fastq.gz,ERR688398,a7375e6c,21367000,51,DNA,1000,21367,True,0.9246417728479186,0.9679741647886417,0.9463079688182802,0.9679741647886417,False,495,1275,23979,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis
390000,0.018252445359666775,0.20376175548589343,0.018252445359666775,0.024229534175737102,1.4897435897435898,1.0,1.1339277939737116,/tmp/nxf.XXXXtGNAWR/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000432375.1 Firmicutes bacterium CAG:103, MGS103",7de23347c943676e4ac723a87bf4d908,0.20376175548589343,390000,2,7980000,ERR688398.fastq.gz,ERR688398,a7375e6c,21367000,51,DNA,1000,21367,True,0.9245028536328772,0.9692892267421989,0.946896040187538,0.9692892267421989,False,581,1856,23979,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375
331000,0.015491177984742827,0.16289370078740156,0.015491177984742827,0.0173068101255265,1.2537764350453173,1.0,0.6519382661639074,/tmp/nxf.XXXXtGNAWR/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002834225.1 Ruminococcus bromii strain=ATCC 27255, ASM283422v1",cc0d1920d867de31a7e6286955b7e12a,0.16289370078740156,331000,3,7649000,ERR688398.fastq.gz,ERR688398,a7375e6c,21367000,51,DNA,1000,21367,True,0.9215342048378211,0.9650440622716572,0.9432891335547391,0.9650440622716572,False,415,2271,23979,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii
330000,0.015444376842794965,0.10855263157894737,0.015444376842794965,0.01755702906710038,1.2757575757575759,1.0,1.0644475884247255,/tmp/nxf.XXXXtGNAWR/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000468015.1 Ruminococcus callidus ATCC 27760 strain=ATCC 27760, ASM46801v1",1703d04cd0be6d7c855969ac07a3da3a,0.10855263157894737,330000,4,7319000,ERR688398.fastq.gz,ERR688398,a7375e6c,21367000,51,DNA,1000,21367,True,0.9214795338062834,0.9573946303765303,0.9394370820914069,0.9573946303765303,False,421,2692,23979,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus
318000,0.014882763139420602,0.1485981308411215,0.014882763139420602,0.01584719963301222,1.1949685534591195,1.0,0.46212508069361874,/tmp/nxf.XXXXtGNAWR/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_007164725.1 Dialister hominis strain=5BBH33, ASM716472v1",dd786084790083855f28fd57d8ce9bb9,0.1485981308411215,318000,5,7001000,ERR688398.fastq.gz,ERR688398,a7375e6c,21367000,51,DNA,1000,21367,True,0.9208105067189767,0.9633075576831093,0.9420590322010429,0.9633075576831093,False,380,3072,23979,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister hominis
305000,0.014274348294098377,0.09430438842203548,0.014180746010202649,0.014095667041995079,1.1155115511551155,1.0,0.3676573581949471,/tmp/nxf.XXXXtGNAWR/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001404675.1 Coprococcus eutactus strain=2789STDY5834963, 14207_7#86",6309e330103cdd129eb9c6193ed4268b,0.09492685963274199,303000,6,6698000,ERR688398.fastq.gz,ERR688398,a7375e6c,21367000,51,DNA,1000,21367,True,0.9200572019259757,0.9548800198592747,0.9374686108926252,0.9548800198592747,False,338,3410,23979,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A
288000,0.013478728880984696,0.14552804446690248,0.013478728880984696,0.01563868384836732,1.3020833333333333,1.0,0.673709543209172,/tmp/nxf.XXXXtGNAWR/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_905197585.1 uncultured Collinsella sp., SRR5558391-mag-bin.1",f5ab64b9d7ba83d39c47eb5de17a31e5,0.14552804446690248,288000,7,6410000,ERR688398.fastq.gz,ERR688398,a7375e6c,21367000,51,DNA,1000,21367,True,0.9190231467181821,0.9629133105053547,0.9409682286117684,0.9629133105053547,False,375,3785,23979,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp905197585
259000,0.012121495764496653,0.07669082125603864,0.011887490054757336,0.011927102881688145,1.125984251968504,1.0,0.4523277674439392,/tmp/nxf.XXXXtGNAWR/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001406815.1 Roseburia faecis strain=M72, M72",a0f3a6070b93943510064cfd96143d45,0.07820048309178744,254000,8,6156000,ERR688398.fastq.gz,ERR688398,a7375e6c,21367000,51,DNA,1000,21367,True,0.9171126226059454,0.9512577854780355,0.9341852040419905,0.9512577854780355,False,286,4071,23979,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
238000,0.011138671783591519,0.046850393700787404,0.011138671783591519,0.010842820801534677,1.0924369747899159,1.0,0.3777775931594794,/tmp/nxf.XXXXtGNAWR/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",63b92dc09e7b5ffbd878d8e5fce5cfec,0.046850393700787404,238000,9,5918000,ERR688398.fastq.gz,ERR688398,a7375e6c,21367000,51,DNA,1000,21367,True,0.9155933207226945,0.9417498372436078,0.9286715789831512,0.9417498372436078,False,260,4331,23979,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
230000,0.010764262648008612,0.08907823392718822,0.010764262648008612,0.011009633429250595,1.1478260869565218,1.0,0.4707713976917971,/tmp/nxf.XXXXtGNAWR/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_004000625.1 Candidatus Cibiobacter qucibialis, ASM400062v1",442a7b6ad44794daf4265d6e6158d0b9,0.08907823392718822,230000,10,5688000,ERR688398.fastq.gz,ERR688398,a7375e6c,21367000,51,DNA,1000,21367,True,0.9149796953565493,0.9536901260729514,0.9343349107147504,0.9536901260729514,False,264,4595,23979,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
