intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
3066000,0.05651821265300103,0.6035433070866142,0.05651821265300103,0.1295210166177908,3.7165688193085455,3.0,3.254716999609491,/tmp/nxf.XXXXYWrrMD/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",63b92dc09e7b5ffbd878d8e5fce5cfec,0.6035433070866142,3066000,0,29148000,DRR162779.fastq.gz,DRR162779,f8a75d43,54248000,51,DNA,1000,54248,True,0.9452204438259847,0.9901481159987502,0.9676842799123675,0.9901481159987502,False,11395,11395,87978,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
2017000,0.03718109423388881,0.3377450159155638,0.03716266037457602,0.037532110300302346,1.6378968253968254,1.0,1.986769817270063,/tmp/nxf.XXXXYWrrMD/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900106755.1 Bacteroides faecis MAJ27 strain=MAJ27, IMG-taxon 2693429916 annotated assembly",29f2cc9d2d6e4b636e9cf811c74231fd,0.33791254816552185,2016000,1,27132000,DRR162779.fastq.gz,DRR162779,f8a75d43,54248000,51,DNA,1000,54248,True,0.9374909873890321,0.9789508076150256,0.9582208975020289,0.9789508076150256,False,3302,14697,87978,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis
1968000,0.03627783512756231,0.3738246018038764,0.03590915794130659,0.04795517061083453,2.165811088295688,2.0,1.5339155213815936,/tmp/nxf.XXXXYWrrMD/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002849695.1 Bacteroides fragilis strain=Q1F2, ASM284969v1",bc7a4f77aeb51207056cf8a77a441aca,0.3776626367299942,1948000,2,25184000,DRR162779.fastq.gz,DRR162779,f8a75d43,54248000,51,DNA,1000,54248,True,0.9370390150519579,0.9810879056346157,0.9590634603432868,0.9810879056346157,False,4219,18916,87978,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis_A
1490000,0.02746645037605073,0.4286536248561565,0.02746645037605073,0.02976880583782309,1.7577181208053692,1.0,2.135594197937015,/tmp/nxf.XXXXYWrrMD/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_008121495.1 [Ruminococcus] gnavus ATCC 29149 strain=JCM6515, ASM812149v1",c0af2b4fd1a1fb3c5fc7e5a29e4fe5d1,0.4286536248561565,1490000,3,23694000,DRR162779.fastq.gz,DRR162779,f8a75d43,54248000,51,DNA,1000,54248,True,0.931940713412973,0.9835272609027268,0.9577339871578499,0.9835272609027268,False,2619,21535,87978,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus
1459000,0.026895000737354374,0.5566218809980806,0.0267290960035393,0.030587192252608607,1.8558620689655172,1.0,1.5296777150790661,/tmp/nxf.XXXXYWrrMD/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000153925.1 [Ruminococcus] torques ATCC 27756 strain=ATCC 27756, ASM15392v1",4abf9d69f1e69e10e84c4f7510c75164,0.5600767754318619,1450000,4,22244000,DRR162779.fastq.gz,DRR162779,f8a75d43,54248000,51,DNA,1000,54248,True,0.9315565982004854,0.9886980502926344,0.9601273242465599,0.9886980502926344,False,2691,24226,87978,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques
1146000,0.02112520277245244,0.288476411446249,0.020627488571007227,0.03217849917024711,2.5299374441465594,2.0,2.4360905508902597,/tmp/nxf.XXXXYWrrMD/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025145285.1 Alistipes onderdonkii strain=DSM 19147, ASM2514528v1",2de6e539bf1bbcefae850f4a041e233c,0.2954369682907966,1119000,5,21125000,DRR162779.fastq.gz,DRR162779,f8a75d43,54248000,51,DNA,1000,54248,True,0.9271563104144745,0.9763756897320317,0.9517660000732531,0.9763756897320317,False,2831,27057,87978,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii
855000,0.015760949712431794,0.12984195847536412,0.015447574104114438,0.012025733706153811,1.2625298329355608,1.0,0.5741481567608706,/tmp/nxf.XXXXYWrrMD/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001314995.1 Bacteroides ovatus strain=ATCC 8483, ASM131499v1",c28ea957513bf36bf9dc694cd077b880,0.13247598388596218,838000,6,20287000,DRR162779.fastq.gz,DRR162779,f8a75d43,54248000,51,DNA,1000,54248,True,0.921846217645021,0.9611407773439629,0.941493497494492,0.9611407773439629,False,1058,28115,87978,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus
786000,0.014489013419849579,0.1136165260401513,0.014396844123285651,0.015049216849666962,1.6952624839948784,1.0,1.8292937391548454,/tmp/nxf.XXXXYWrrMD/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020091405.1 Bacteroides cellulosilyticus strain=BFG-250, ASM2009140v1",e37ed1690502390971d446c82f6240b5,0.11434390456793715,781000,7,19506000,DRR162779.fastq.gz,DRR162779,f8a75d43,54248000,51,DNA,1000,54248,True,0.9203265216248867,0.9583708344091225,0.9393486780170046,0.9583708344091225,False,1324,29439,87978,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900552405
718000,0.01323551098658015,0.1086890243902439,0.013143341690016222,0.009991134147173156,1.2328190743338008,1.0,0.6755103350117587,/tmp/nxf.XXXXYWrrMD/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002234575.2 Enterocloster bolteae strain=ATCC BAA-613, ASM223457v2",b5edd45c572fe04753d4848d8e14e842,0.10945121951219512,713000,8,18793000,DRR162779.fastq.gz,DRR162779,f8a75d43,54248000,51,DNA,1000,54248,True,0.9186950714871995,0.9575493996643674,0.9381222355757834,0.9575493996643674,False,879,30318,87978,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae
665000,0.012258516443002507,0.13903407902989756,0.012258516443002507,0.00900225056264066,1.1909774436090226,1.0,0.482390452189292,/tmp/nxf.XXXXYWrrMD/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000701705.1 Bilophila wadsworthia ATCC 49260 strain=ATCC 49260, ASM70170v1",b1bd0a4998658b6084d0785f2a2c686c,0.13903407902989756,665000,9,18128000,DRR162779.fastq.gz,DRR162779,f8a75d43,54248000,51,DNA,1000,54248,True,0.9173147788308126,0.9620517992680789,0.9396832890494458,0.9620517992680789,False,792,31110,87978,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia
657000,0.012111045568500222,0.17651800107469104,0.012111045568500222,0.009434176725999681,1.2633181126331812,1.0,0.5752981710055608,/tmp/nxf.XXXXYWrrMD/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000239295.1 Flavonifractor plautii ATCC 29863 strain=ATCC 29863, ASM23929v1",1ed22d796c79d0337723a67a4b313636,0.17651800107469104,657000,10,17471000,DRR162779.fastq.gz,DRR162779,f8a75d43,54248000,51,DNA,1000,54248,True,0.9170971128730451,0.9665652045313716,0.9418311587022083,0.9665652045313716,False,830,31940,87978,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii
603000,0.011115617165609793,0.12507817385866166,0.011060315587671435,0.00783150333037805,1.1483333333333334,1.0,0.4430920395984964,/tmp/nxf.XXXXYWrrMD/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000466485.1 [Clostridium] symbiosum ATCC 14940 strain=ATCC 14940, ASM46648v1",b4c4f74940c0804547cf8948c2c84da3,0.12570356472795496,600000,11,16871000,DRR162779.fastq.gz,DRR162779,f8a75d43,54248000,51,DNA,1000,54248,True,0.9155561245738746,0.9601523493252281,0.9378542369495513,0.9601523493252281,False,689,32629,87978,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q symbiosum
