intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
757000,0.04113012768269492,0.40201805629314924,0.04113012768269492,0.06120020939418455,1.6988110964332892,1.0,1.106799526349792,/tmp/nxf.XXXXwNv3ex/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900546875.1 uncultured Clostridiales bacterium, UMGS929",abecb07167bc3e04ae1fa50c3b1423bd,0.40201805629314924,757000,0,5805000,ERR480608.fastq.gz,ERR480608,192e4a00,18405000,51,DNA,1000,18405,True,0.9393483304143243,0.9822908734766731,0.9608196019454986,0.9822908734766731,False,1286,1286,21013,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-314;g__UMGS929;s__UMGS929 sp900546875
273000,0.014832925835370823,0.051655629139072845,0.014832925835370823,0.014514824156474563,1.1172161172161172,1.0,0.6581389129592813,/tmp/nxf.XXXXwNv3ex/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000381365.1 Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988 strain=DSM 18765, Bact_saly_DSM_18765_V1",86c1416b511bf39fc6191780dbee693a,0.051655629139072845,273000,1,5532000,ERR480608.fastq.gz,ERR480608,192e4a00,18405000,51,DNA,1000,18405,True,0.9207499468470344,0.9435545491918604,0.9321522480194474,0.9435545491918604,False,305,1591,21013,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae
262000,0.014235262157022548,0.04666423623769595,0.013909263787014398,0.01284918859753486,1.0546875,1.0,0.25946440477211896,/tmp/nxf.XXXXwNv3ex/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",92c62d3d608447418f79f40c554d2f69,0.047757929274516955,256000,2,5276000,ERR480608.fastq.gz,ERR480608,192e4a00,18405000,51,DNA,1000,18405,True,0.9200077373017986,0.9421041809302398,0.9310559591160192,0.9421041809302398,False,270,1861,21013,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
257000,0.013963596848682423,0.05565255347010039,0.013854930725346373,0.013087136534526245,1.0784313725490196,1.0,0.321950992184687,/tmp/nxf.XXXXwNv3ex/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025147485.1 Bacteroides uniformis strain=ATCC 8492, ASM2514748v1",177d80c9d0f18e5195e47e20bdf54706,0.05608904408555216,255000,3,5021000,ERR480608.fastq.gz,ERR480608,192e4a00,18405000,51,DNA,1000,18405,True,0.9196602128683049,0.9450791822321132,0.932369697550209,0.9450791822321132,False,275,2136,21013,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
238000,0.012931268676989948,0.10192719486081371,0.012931268676989948,0.01337267405891591,1.180672268907563,1.0,0.47292711093380607,/tmp/nxf.XXXXwNv3ex/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003447235.1 Prevotella sp., ASM344723v1",1bb968b75cb22f8ce2a80f83dafcfb5e,0.10192719486081371,238000,4,4783000,ERR480608.fastq.gz,ERR480608,192e4a00,18405000,51,DNA,1000,18405,True,0.918276257576778,0.9562131398881724,0.9372446987324752,0.9562131398881724,False,281,2417,21013,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235
236000,0.012822602553653898,0.10606741573033708,0.012822602553653898,0.013610621995907296,1.2118644067796611,1.0,0.5423066696873273,/tmp/nxf.XXXXwNv3ex/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003538135.1 Ruminococcaceae bacterium, ASM353813v1",2280f0ab44db868acb748a0bf4e814d5,0.10606741573033708,236000,5,4547000,ERR480608.fastq.gz,ERR480608,192e4a00,18405000,51,DNA,1000,18405,True,0.9181243247997142,0.9569599545989228,0.9375421396993184,0.9569599545989228,False,286,2703,21013,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003538135
231000,0.012550937245313773,0.12897822445561138,0.012550937245313773,0.012611240660543473,1.147186147186147,1.0,0.38922539901279696,/tmp/nxf.XXXXwNv3ex/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000016525.1 Methanobrevibacter smithii ATCC 35061 strain=ATCC 35061; PS; DSMZ 861, ASM1652v1",84d0a8ee2bacb5298bd9d78cb01c1a0c,0.12897822445561138,231000,6,4316000,ERR480608.fastq.gz,ERR480608,192e4a00,18405000,51,DNA,1000,18405,True,0.9177388998192193,0.9606366350778514,0.9391877674485354,0.9606366350778514,False,265,2968,21013,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii
235000,0.012768269491985873,0.0410535876475931,0.01227927193697365,0.011516680150383096,1.0707964601769913,1.0,0.2731920184147457,/tmp/nxf.XXXXwNv3ex/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000613465.1 Bacteroides nordii WAL 11050 = JCM 12987 strain=JCM 12987, ASM61346v1",2622449679f676b2a7b48fe066bdf236,0.04268846503178928,226000,7,4090000,ERR480608.fastq.gz,ERR480608,192e4a00,18405000,51,DNA,1000,18405,True,0.9180478843947714,0.9400335282711362,0.9290407063329538,0.9400335282711362,False,242,3210,21013,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii
220000,0.0119532735669655,0.034271523178807946,0.011246943765281174,0.010850425926807215,1.1014492753623188,1.0,0.43333090978916083,/tmp/nxf.XXXXwNv3ex/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000172175.1 Bacteroides intestinalis DSM 17393 strain=DSM 17393, ASM17217v1",88d0574f8547abcdfff80042523ef059,0.03642384105960265,207000,8,3883000,ERR480608.fastq.gz,ERR480608,192e4a00,18405000,51,DNA,1000,18405,True,0.9168613464822042,0.9371128158836584,0.9269870811829313,0.9371128158836584,False,228,3438,21013,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis
194000,0.010540613963596849,0.10157068062827225,0.010540613963596849,0.010374530052824443,1.1237113402061856,1.0,0.47096592909280083,/tmp/nxf.XXXXwNv3ex/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544965.1 uncultured Clostridiales bacterium, UMGS726",042d1dbac018e6cb5849431e41f77c76,0.10157068062827225,194000,9,3689000,ERR480608.fastq.gz,ERR480608,192e4a00,18405000,51,DNA,1000,18405,True,0.9146030911544776,0.9561474471982738,0.9353752691763757,0.9561474471982738,False,218,3656,21013,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UMGS946;s__UMGS946 sp900544965
