intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
1800000,0.020343810395687112,0.3543307086614173,0.020343810395687112,0.0243161094224924,1.5333333333333334,1.0,0.8711422896914655,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",63b92dc09e7b5ffbd878d8e5fce5cfec,0.3543307086614173,1800000,0,45569000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9264713756846618,0.979861915748228,0.9531666457164449,0.979861915748228,False,2760,2760,113505,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
1516000,0.017134009199923146,0.32889567874290704,0.01703229014794471,0.019972688427822564,1.504313205043132,1.0,0.8373822309880548,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025147485.1 Bacteroides uniformis strain=ATCC 8492, ASM2514748v1",177d80c9d0f18e5195e47e20bdf54706,0.33085988651243997,1507000,1,44062000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9233572940249324,0.97854602516825,0.9509516595965912,0.97854602516825,False,2267,5027,113505,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
1093000,0.012353213756936675,0.3797776233495483,0.012353213756936675,0.019778864367208493,2.0539798719121682,2.0,1.651142604617859,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020687245.1 Faecalibacterium longum CLA-AA-H243 strain=CLA-AA-H243, ASM2068724v1",e1ff3e2f54ab82a776eb959bb6aa8673,0.3797776233495483,1093000,2,42969000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.91745320195076,0.9811953421433985,0.9493242720470793,0.9811953421433985,False,2245,7272,113505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum
1083000,0.012240192588071746,0.3360374414976599,0.012172379886752788,0.016677679397383374,1.7576601671309193,1.0,1.1069751433880892,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000020605.1 [Eubacterium] rectale ATCC 33656 strain=ATCC 33656, ASM2060v1",bb4d1c2199066ffc1226ec8433ce5698,0.33790951638065525,1077000,3,41892000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9172878730520404,0.9789506353938044,0.9481192542229224,0.9789506353938044,False,1893,9165,113505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis
1073000,0.012127171419206818,0.29227385207588674,0.012014150250341889,0.014422272146601472,1.539981185324553,1.0,0.9601910673492132,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_015557635.1 Fusicatenibacter saccharivorans strain=D41t1_190614_C8, ASM1555763v1",d2fdc17cdae8aecf1aac02f627d3979a,0.29502337091009073,1063000,4,40829000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9171210406769601,0.9763488697840373,0.9467349552304987,0.9763488697840373,False,1637,10802,113505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans
1061000,0.011991546016568903,0.3208839091192032,0.011652482509974119,0.01268666578564821,1.396702230843841,1.0,1.0481838654063629,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001404675.1 Coprococcus eutactus strain=2789STDY5834963, 14207_7#86",6309e330103cdd129eb9c6193ed4268b,0.3302209772798008,1031000,5,39798000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.916918817932283,0.9785089385221424,0.9477138782272128,0.9785089385221424,False,1440,12242,113505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A
1603000,0.018117293369048024,0.1851986875683558,0.011482950756676725,0.01193780009691203,1.3336614173228347,1.0,0.7028406784044577,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",92c62d3d608447418f79f40c554d2f69,0.2921983230040102,1016000,6,38782000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9243681371623739,0.9761646861844739,0.9502664116734238,0.9761646861844739,False,1355,13597,113505,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
889000,0.010047581912092134,0.3439071566731141,0.010047581912092134,0.011664684375137659,1.4893138357705287,1.0,0.8392431116754762,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000020225.1 Akkermansia muciniphila ATCC BAA-835 strain=ATCC BAA-835, ASM2022v1",43f3b48e59443092850964d355a20ac0,0.3439071566731141,889000,7,37893000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9137444169084579,0.9792884041888008,0.9465164105486293,0.9792884041888008,False,1324,14921,113505,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
905000,0.010228415782276021,0.21706208985360928,0.009719820522383843,0.010660323333773843,1.4069767441860466,1.0,0.9738189862925338,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003584705.1 Lachnospiraceae bacterium GAM79 strain=GAM79, ASM358470v1",70a12b75803f82aa8bff2c80aad9821b,0.22841998990408885,860000,8,37033000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9140640631236969,0.9714627643537059,0.9427634137387014,0.9714627643537059,False,1210,16131,113505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565
849000,0.009595497236632422,0.29377162629757786,0.009595497236632422,0.013726267565305494,1.83510011778563,2.0,1.1199623587030265,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000437595.1 Faecalibacterium sp. CAG:74, MGS74",4d3dcfd86dd11d49ff70c883ae03f40b,0.29377162629757786,849000,9,36184000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9129199457506738,0.9762674745422179,0.9445937101464459,0.9762674745422179,False,1558,17689,113505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp000437595
810000,0.0091547146780592,0.28222996515679444,0.0091547146780592,0.010977489978415049,1.5382716049382716,1.0,0.8339357676118482,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000433355.1 Alistipes sp. CAG:435, MGS435",c5602f286afdfb9c0d45a72ae91e685d,0.28222996515679444,810000,10,35374000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9120785689163711,0.9755005356410829,0.943789552278727,0.9755005356410829,False,1246,18935,113505,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000433355
833000,0.009414663366448537,0.2659752425560388,0.008985182924761808,0.009241883617461786,1.3194968553459119,1.0,0.7011650670476766,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009680455.1 Lachnospira eligens strain=BIOML-A1, ASM968045v1",93a7d0e658bdfb8b86a54dc8bf8c1937,0.2786885245901639,795000,11,34579000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9125794445856363,0.9752590343036236,0.94391923944463,0.9752590343036236,False,1049,19984,113505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A
777000,0.008781744820804937,0.22667107875579087,0.0077419500672475956,0.010933439055548213,1.8116788321167883,1.0,1.3250569850536662,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_010509575.1 Faecalibacterium prausnitzii A2-165 strain=JCM 31915, ASM1050957v1",5136f6c0a3924e615495681fbaf7095d,0.257114493712773,685000,12,33894000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.911335011338072,0.9737194701548311,0.9425272407464516,0.9737194701548311,False,1241,21225,113505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
659000,0.007448095028198782,0.1739936440677966,0.007425490794425796,0.007065768027840183,1.2207001522070016,1.0,0.5747059044465792,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_016900015.1 Phocaeicola coprophilus strain=An818, ASM1690001v1",c6c8e81f98f86a9ee1058f7266ec5e5f,0.17452330508474576,657000,13,33237000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9083963829024412,0.9663498441774164,0.9373731135399288,0.9663498441774164,False,802,22027,113505,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola_A;s__Phocaeicola_A sp003489705
593000,0.006702155313690254,0.4095303867403315,0.006702155313690254,0.010660323333773843,2.040472175379427,2.0,1.2312873668435635,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000434395.1 Clostridium sp. CAG:568, MGS568",117c2cf9a03e992d33871432e5ec1332,0.4095303867403315,593000,14,32644000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9065186736025269,0.9826475310081819,0.9445831023053544,0.9826475310081819,False,1210,23237,113505,d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__CAG-568;s__CAG-568 sp000434395
566000,0.006396998157754947,0.24407072013799053,0.006396998157754947,0.006563587507158275,1.3162544169611308,1.0,0.6489873320644534,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900104605.1 Tidjanibacter massiliensis strain=Marseille-P3084, PRJEB16355",b51ff872e333f643293ed7809fddd0da,0.24407072013799053,566000,15,32078000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9056907369946339,0.9727259536108752,0.9392083453027545,0.9727259536108752,False,745,23982,113505,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter inops
583000,0.006589134144825326,0.1806864064602961,0.006069236768046655,0.005999735694462799,1.2681564245810055,1.0,0.5747406100385111,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025150085.1 Dorea longicatena strain=DSM 13814, ASM2515008v1",77e56408450c979b22420d0739bfd623,0.196164199192463,537000,16,31541000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.906216422906706,0.9685672918832191,0.9373918573949626,0.9685672918832191,False,681,24663,113505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A longicatena
621000,0.007018614586512054,0.17505758473181968,0.006012726183614191,0.007286022642174353,1.5545112781954886,1.0,1.1183863013492854,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003287405.1 Faecalibacterium prausnitzii strain=APC923/51-1, ASM328740v1",83658285655599b5c47e0b3e5c0720bf,0.20434353405725567,532000,17,31009000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9073391184666061,0.9693434157421305,0.9383412671043683,0.9693434157421305,False,827,25490,113505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_J
575000,0.006498717209733383,0.17864547339322737,0.005843194430316798,0.005488744989207524,1.2050290135396517,1.0,0.6285701507081841,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900112995.1 Lactobacillus rogosae strain=ATCC 27753, IMG-taxon 2597490368 annotated assembly",ed1efb2cfdd72a79a58a29bdfe7eb6ab,0.1986869384934347,517000,18,30492000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9059709400007286,0.9688100025794313,0.93739047129008,0.9688100025794313,False,623,26113,113505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae
545000,0.006159653703138598,0.19268110530246452,0.005831892313430305,0.005647328311528126,1.2422480620155039,1.0,0.6569824609295993,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025152405.1 [Ruminococcus] lactaris ATCC 29176 strain=ATCC 29176, ASM2515240v1",5ce8603892234499b54852ec8c952d29,0.20351008215085886,516000,19,29976000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9050195620411117,0.9692657379426103,0.9371426499918609,0.9692657379426103,False,641,26754,113505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris
579000,0.006543925677279354,0.11959050721265704,0.00580928807965732,0.005338971851460288,1.178988326848249,1.0,0.4531194814341767,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025151215.1 Parabacteroides merdae ATCC 43184 strain=ATCC 43184, ASM2515121v1",04366d02afc93cbeed4bfc2d3a9aa9a9,0.1347138203815728,514000,20,29462000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9060940971211586,0.961456522556105,0.9337753098386319,0.961456522556105,False,606,27360,113505,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
563000,0.006363091807095469,0.11484339536995007,0.005718871144565377,0.005101096867979384,1.1442687747035574,1.0,0.3987836730343104,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000382445.1 Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 strain=DSM 17679, Bact_mass_DSM_17679_V1",61edb0d0d8fa658bb8f1cd38bd81ed44,0.1277802995914662,506000,21,28956000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9055963644961749,0.9604608884119467,0.9330286264540608,0.9604608884119467,False,579,27939,113505,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola massiliensis
528000,0.00596751771606822,0.18841121495327104,0.005696266910792391,0.007611999471388926,1.7142857142857142,1.0,2.1925456063278737,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000765235.1 Oscillibacter sp. ER4 strain=ER4, ASM76523v1",b86d494b379656b1b7a7b4d8bf763e29,0.19738317757009347,504000,22,28452000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9044573910814306,0.9686849485022219,0.9365711697918262,0.9686849485022219,False,864,28803,113505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235
496000,0.005605849975700449,0.07991288323002178,0.005391109754857085,0.0045284348707105414,1.0775681341719077,1.0,0.28273143257833483,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900106755.1 Bacteroides faecis MAJ27 strain=MAJ27, IMG-taxon 2693429916 annotated assembly",29f2cc9d2d6e4b636e9cf811c74231fd,0.083095995979226,477000,23,27975000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9033493057296329,0.9523910292073208,0.9278701674684768,0.9523910292073208,False,514,29317,113505,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis
471000,0.005323297053538127,0.2373991935483871,0.005323297053538127,0.005823532002995463,1.4033970276008492,1.0,0.7068884072386565,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000435055.1 Clostridium sp. CAG:138, MGS138",d260972647a9dc349a6b0e9de9b99b64,0.2373991935483871,471000,24,27504000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9024337059678327,0.9721974886596948,0.9373155973137637,0.9721974886596948,False,661,29978,113505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055
460000,0.005198973767786707,0.1899488926746167,0.005040744131375807,0.005365402405180388,1.3654708520179373,1.0,0.7014211248899445,/tmp/nxf.XXXXwP3Jcr/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002834235.1 Ruminococcus bromii strain=5AMG, ASM283423v1",c788aae2c6f3cc3e1e9802e6b555f644,0.19591141396933562,446000,25,27058000,ERR2726538.fastq.gz,ERR2726538,6a47fba6,88479000,51,DNA,1000,88479,True,0.9020156468232982,0.9685428031657178,0.935279224994508,0.9685428031657178,False,609,30587,113505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B
