intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
3401000,0.010193805187720676,0.54216483341304,0.010193805187720676,0.013510511171220142,3.6833284328138785,3.0,3.6032241076638774,/tmp/nxf.XXXXWrpB3o/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000011065.1 Bacteroides thetaiotaomicron VPI-5482 strain=VPI-5482, ASM1106v1",36e5cf9f0e4c0a0411f3300c5364f87f,0.54216483341304,3401000,0,155603000,ERR2726415_2.fastq.gz,ERR2726415,ccd9f4cb,333634000,51,DNA,1000,333634,True,0.9140033156072503,0.9880681247520943,0.9510357201796723,0.9880681247520943,False,12527,12527,927204,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron
3022000,0.009057829837486587,0.590748031496063,0.008994886612275727,0.009155482504389542,2.8287237587470844,2.0,2.464135551464922,/tmp/nxf.XXXXWrpB3o/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",63b92dc09e7b5ffbd878d8e5fce5cfec,0.5948818897637795,3001000,1,152602000,ERR2726415_2.fastq.gz,ERR2726415,ccd9f4cb,333634000,51,DNA,1000,333634,True,0.9118883139201487,0.9898675183451453,0.950877916132647,0.9898675183451453,False,8489,21016,927204,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
3004000,0.009003878501591565,0.5060199518403853,0.008818046122397597,0.016647900569885375,5.246770904146839,5.0,2.8288383514480246,/tmp/nxf.XXXXWrpB3o/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000210075.1 Bacteroides xylanisolvens XB1A strain=XB1A, ASM21007v1",6bf3ff1d807c2ab1988e6b3c386a7cec,0.5166838665290677,2942000,2,149660000,ERR2726415_2.fastq.gz,ERR2726415,ccd9f4cb,333634000,51,DNA,1000,333634,True,0.9117815017588756,0.9871359279435893,0.9494587148512325,0.9871359279435893,False,15436,36452,927204,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens
2608000,0.007816949111901065,0.5616498464238702,0.0076730788828476715,0.005573746446305236,2.01875,2.0,1.3043047717079013,/tmp/nxf.XXXXWrpB3o/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002222615.2 Bacteroides caccae strain=ATCC 43185, ASM222261v2",d7e7663bc3ede65000c2f57952616ae4,0.5721807810443177,2560000,3,147100000,ERR2726415_2.fastq.gz,ERR2726415,ccd9f4cb,333634000,51,DNA,1000,333634,True,0.9092577377713708,0.9891126366146946,0.9491851871930327,0.9891126366146946,False,5168,41620,927204,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae
2248000,0.006737922394000611,0.3694330320460148,0.006737922394000611,0.004624656494147997,1.907473309608541,1.0,3.116706393035896,/tmp/nxf.XXXXWrpB3o/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003434055.1 Enterocloster aldensis strain=AF19-9LB, ASM343405v1",eecb9a883e1e8956a099f9d7e63aac1a,0.3694330320460148,2248000,4,144852000,ERR2726415_2.fastq.gz,ERR2726415,ccd9f4cb,333634000,51,DNA,1000,333634,True,0.9066132846763588,0.9806641707101936,0.9436387276932763,0.9806641707101936,False,4288,45908,927204,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster aldenensis
2129000,0.0063812441178057394,0.4892003676470588,0.0063812441178057394,0.004193251970440162,1.826209488022546,2.0,1.0406707177465753,/tmp/nxf.XXXXWrpB3o/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_023411375.1 Firmicutes bacterium, ASM2341137v1",1993e38253c2f08532cfd754776fd1ba,0.4892003676470588,2129000,5,142723000,ERR2726415_2.fastq.gz,ERR2726415,ccd9f4cb,333634000,51,DNA,1000,333634,True,0.9056469494804229,0.986078535508639,0.945862742494531,0.986078535508639,False,3888,49796,927204,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Limiplasma;s__Limiplasma sp023411375
1933000,0.005793774015837715,0.6304631441617743,0.005793774015837715,0.031665092040155135,15.188825659596482,15.0,6.589904278792354,/tmp/nxf.XXXXWrpB3o/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544195.1 uncultured Alistipes sp., UMGS648",db3d2dc202942419b245a54b0f9dbfa8,0.6304631441617743,1933000,6,140790000,ERR2726415_2.fastq.gz,ERR2726415,ccd9f4cb,333634000,51,DNA,1000,333634,True,0.9039335400893839,0.9909956745283192,0.9474646073088515,0.9909956745283192,False,29360,79156,927204,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900544195
1742000,0.005221290396062751,0.6705157813702848,0.005221290396062751,0.01771778378868081,9.430539609644088,9.0,3.340862694498866,/tmp/nxf.XXXXWrpB3o/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900538705.1 uncultured Porphyromonadaceae bacterium, UMGS48",ac505610e05feda293d7ae119f75b1dc,0.6705157813702848,1742000,7,139048000,ERR2726415_2.fastq.gz,ERR2726415,ccd9f4cb,333634000,51,DNA,1000,333634,True,0.9020914072902682,0.9921932198936574,0.9471423135919628,0.9921932198936574,False,16428,95584,927204,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella_A;s__Barnesiella_A sp900538705
2496000,0.00748125191077648,0.2627827703749613,0.005083414759886582,0.005177932795803297,2.8307783018867925,2.0,2.954293463071042,/tmp/nxf.XXXXWrpB3o/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001314995.1 Bacteroides ovatus strain=ATCC 8483, ASM131499v1",c28ea957513bf36bf9dc694cd077b880,0.3867369073442826,1696000,8,137352000,ERR2726415_2.fastq.gz,ERR2726415,ccd9f4cb,333634000,51,DNA,1000,333634,True,0.9084755031656078,0.9815447629137267,0.9450101330396672,0.9815447629137267,False,4801,100385,927204,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus
1687000,0.005056439091939071,0.6653386454183267,0.005005485052482661,0.004337772485882287,2.408383233532934,2.0,1.8034369440642752,/tmp/nxf.XXXXWrpB3o/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000154465.1 Alistipes putredinis DSM 17216 strain=DSM 17216, ASM15446v1",2f08d0845365d89ec7bf59fbef01de57,0.6721115537848605,1670000,9,135682000,ERR2726415_2.fastq.gz,ERR2726415,ccd9f4cb,333634000,51,DNA,1000,333634,True,0.9015241158556037,0.9922394667129409,0.9468817912842723,0.9922394667129409,False,4022,104407,927204,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
