intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
929000,0.05795745211803606,0.35938104448742747,0.05795745211803606,0.09145435536235073,1.7890204520990312,1.0,1.2886220678740787,/tmp/nxf.XXXXipAilm/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000020225.1 Akkermansia muciniphila ATCC BAA-835 strain=ATCC BAA-835, ASM2022v1",43f3b48e59443092850964d355a20ac0,0.35938104448742747,929000,0,4542000,ERR480525.fastq.gz,ERR480525,10bc07f4,16029000,51,DNA,1000,16029,True,0.9456866121570179,0.9801338660943172,0.9629102391256675,0.9801338660943172,False,1662,1662,18173,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
544000,0.033938486493231015,0.10708661417322834,0.033938486493231015,0.03483189346833214,1.1636029411764706,1.0,0.4626477074057755,/tmp/nxf.XXXXipAilm/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",63b92dc09e7b5ffbd878d8e5fce5cfec,0.10708661417322834,544000,1,3998000,ERR480525.fastq.gz,ERR480525,10bc07f4,16029000,51,DNA,1000,16029,True,0.9358150997921018,0.9571394125957549,0.9464772561939283,0.9571394125957549,False,633,2295,18173,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
425000,0.026514442572836732,0.21421370967741934,0.026514442572836732,0.03136521212788202,1.3411764705882352,1.0,0.6535503252861719,/tmp/nxf.XXXXipAilm/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000435055.1 Clostridium sp. CAG:138, MGS138",d260972647a9dc349a6b0e9de9b99b64,0.21421370967741934,425000,2,3573000,ERR480525.fastq.gz,ERR480525,10bc07f4,16029000,51,DNA,1000,16029,True,0.9312963314244095,0.9702404083931228,0.9507683699087661,0.9702404083931228,False,570,2865,18173,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055
201000,0.012539771663859256,0.10523560209424083,0.012539771663859256,0.013041325042645683,1.1791044776119404,1.0,0.5350976979004478,/tmp/nxf.XXXXipAilm/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544965.1 uncultured Clostridiales bacterium, UMGS726",042d1dbac018e6cb5849431e41f77c76,0.10523560209424083,201000,3,3372000,ERR480525.fastq.gz,ERR480525,10bc07f4,16029000,51,DNA,1000,16029,True,0.9177228842045505,0.9568122334620941,0.9372675588333224,0.9568122334620941,False,237,3102,18173,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UMGS946;s__UMGS946 sp900544965
175000,0.010917711647638655,0.06611258027956177,0.010917711647638655,0.01006988389368844,1.0457142857142858,1.0,0.2346338876302607,/tmp/nxf.XXXXipAilm/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000434235.1 Alistipes sp. CAG:268, MGS268",681ede2914dbd0fd440c5298cddc77fa,0.06611258027956177,175000,4,3197000,ERR480525.fastq.gz,ERR480525,10bc07f4,16029000,51,DNA,1000,16029,True,0.9152336779964219,0.9481309331346348,0.9316823055655283,0.9481309331346348,False,183,3285,18173,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes avistercoris
169000,0.010543390105433901,0.03495630461922597,0.010481003181733109,0.009409563638364607,1.0178571428571428,1.0,0.13243211584099399,/tmp/nxf.XXXXipAilm/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",85c74583c59734abc0e8f1a3e909b79d,0.035164377861007075,168000,5,3029000,ERR480525.fastq.gz,ERR480525,10bc07f4,16029000,51,DNA,1000,16029,True,0.9146078137654076,0.9364664318624051,0.9255371228139063,0.9364664318624051,False,171,3456,18173,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
161000,0.010044294715827563,0.058143734200072225,0.010044294715827563,0.00946459032630826,1.0683229813664596,1.0,0.2758211591450251,/tmp/nxf.XXXXipAilm/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_004553625.1 Clostridiales bacterium, ASM455362v1",dfb4685da091b4f40a60b6d4543993ad,0.058143734200072225,161000,6,2868000,ERR480525.fastq.gz,ERR480525,10bc07f4,16029000,51,DNA,1000,16029,True,0.9137385543349847,0.9457461174396399,0.9297423358873123,0.9457461174396399,False,172,3628,18173,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha merdavium
156000,0.009732360097323601,0.04487917146144994,0.009732360097323601,0.008859296758928081,1.0320512820512822,1.0,0.17613630338505243,/tmp/nxf.XXXXipAilm/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000296465.1 Barnesiella intestinihominis YIT 11860 strain=YIT 11860, Barn_inte_YIT_11860_V1",d196529161357ff3df29b07d59ecfd62,0.04487917146144994,156000,7,2712000,ERR480525.fastq.gz,ERR480525,10bc07f4,16029000,51,DNA,1000,16029,True,0.9131734947953937,0.9409564129687802,0.927064953882087,0.9409564129687802,False,161,3789,18173,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis
142000,0.00885894316551251,0.05272929818046788,0.00885894316551251,0.00803389643977329,1.028169014084507,1.0,0.16545549471085536,/tmp/nxf.XXXXipAilm/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002899715.1 Enteroscipio rubneri strain=ResAG-96, ASM289971v1",8469f7963296c04be9f3ea4d1f37fdb8,0.05272929818046788,142000,8,2570000,ERR480525.fastq.gz,ERR480525,10bc07f4,16029000,51,DNA,1000,16029,True,0.9114914234510635,0.9439352312253297,0.9277133273381966,0.9439352312253297,False,146,3935,18173,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enteroscipio;s__Enteroscipio rubneri
137000,0.008547008547008548,0.05160075329566855,0.008547008547008548,0.008143949815660596,1.0802919708029197,1.0,0.29739487280968413,/tmp/nxf.XXXXipAilm/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003461625.1 Clostridium sp. AF15-31 strain=AF15-31, ASM346162v1",77c47321b50d00a7c3783b6f8836a23b,0.05160075329566855,137000,9,2433000,ERR480525.fastq.gz,ERR480525,10bc07f4,16029000,51,DNA,1000,16029,True,0.9108509928265499,0.9435348845224272,0.9271929386744886,0.9435348845224272,False,148,4083,18173,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900066115
