intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
6196000,0.024557384456237837,0.8619922092376182,0.024557384456237837,0.016489230245821926,9.949967721110394,8.0,38.15836849478229,/tmp/nxf.XXXXQyBSdt/sourmash_database/gtdb-rs214-k31.zip,"GCF_008572235.1 Bacteroides cellulosilyticus strain=BIOML-A6, ASM857223v1",fb46ffe331fdae1b6e9611f0fef9a62a,0.8619922092376182,6196000,0,209879000,ERR2726448_2.fastq.gz,ERR2726448,0e7b1a46,252307000,31,DNA,1000,252307,True,0.8872998142941507,0.9952208422920699,0.9412603282931102,0.9952208422920699,False,61650,61650,3738804,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus
5438000,0.021553107920113196,0.8334879406307978,0.02136682692117143,0.02355967309332075,16.339269152290854,15.0,10.739650811763331,/tmp/nxf.XXXXQyBSdt/sourmash_database/gtdb-rs214-k31.zip,"GCF_015547545.1 Bacteroides xylanisolvens strain=D53t1_180928_G3, ASM1554754v1",92086df12b78bb43fe585751c5534df0,0.8407544836116265,5391000,1,204488000,ERR2726448_2.fastq.gz,ERR2726448,0e7b1a46,252307000,31,DNA,1000,252307,True,0.8835726309629407,0.9944202829788477,0.9389964569708942,0.9944202829788477,False,88085,149735,3738804,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens
5203000,0.02062170292540437,0.8556545118467485,0.02018176269386105,0.007386586726664463,5.423605655930872,5.0,3.487416572759188,/tmp/nxf.XXXXQyBSdt/sourmash_database/gtdb-rs214-k31.zip,"GCF_021532175.1 Bacteroides thetaiotaomicron strain=ET42, ASM2153217v1",0c30cb2eff94f167f4d8c3687cfdb5e5,0.8743068391866913,5092000,2,199396000,ERR2726448_2.fastq.gz,ERR2726448,0e7b1a46,252307000,31,DNA,1000,252307,True,0.8823144092058371,0.9956763453036409,0.938995377254739,0.9956763453036409,False,27617,177352,3738804,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron
4836000,0.019167125763454838,0.9627712522396974,0.019167125763454838,0.007421357204068467,5.737593052109181,5.0,3.2754066916466624,/tmp/nxf.XXXXQyBSdt/sourmash_database/gtdb-rs214-k31.zip,"GCF_003297365.1 Escherichia coli strain=TUM18535, ASM329736v1",a68c660c646cda11a32d79c53a87c4f1,0.9627712522396974,4836000,3,194560000,ERR2726448_2.fastq.gz,ERR2726448,0e7b1a46,252307000,31,DNA,1000,252307,True,0.8802349587032544,0.9987768959565683,0.9395059273299113,0.9987768959565683,False,27747,205099,3738804,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
4812000,0.019072003551229257,0.9454905847373637,0.018905539679834486,0.04121986603202522,32.30880503144654,31.0,11.64065501147419,/tmp/nxf.XXXXQyBSdt/sourmash_database/gtdb-rs214-k31.zip,"GCF_004167855.1 Bacteroides fragilis strain=am_0171, ASM416785v1",3ff24f9f1797b018d386733d4853d43f,0.9538156590683845,4770000,4,189790000,ERR2726448_2.fastq.gz,ERR2726448,0e7b1a46,252307000,31,DNA,1000,252307,True,0.880093702701923,0.9984758447805613,0.9392847737412422,0.9984758447805613,False,154113,359212,3738804,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
4459000,0.017672914346411318,0.8533387129312084,0.016765289904758885,0.00967501907026953,8.551536643026004,8.0,4.830807973471236,/tmp/nxf.XXXXQyBSdt/sourmash_database/gtdb-rs214-k31.zip,"GCF_015549345.1 Bacteroides caccae strain=BSD2780061689_150309_E2, ASM1554934v1",5d86d56533e6eb3f2073c19c9e9956e2,0.8995360096832762,4230000,5,185560000,ERR2726448_2.fastq.gz,ERR2726448,0e7b1a46,252307000,31,DNA,1000,252307,True,0.8779333643507986,0.9965904646342572,0.9372619144925278,0.9965904646342572,False,36173,395385,3738804,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae
4335000,0.017181449583245807,0.8500101481631824,0.016598826033364118,0.012458262053854655,11.122015281757403,10.0,67.53118182138306,/tmp/nxf.XXXXQyBSdt/sourmash_database/gtdb-rs214-k31.zip,"GCF_020827695.1 Phocaeicola vulgatus strain=FJSWX62K35, ASM2082769v1",82b9a42740d13b1a984c10b10f06173d,0.8798457479196266,4188000,6,181372000,ERR2726448_2.fastq.gz,ERR2726448,0e7b1a46,252307000,31,DNA,1000,252307,True,0.8771350088433975,0.9958792018432302,0.9365071053433138,0.9958792018432302,False,46579,441964,3738804,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
3602000,0.014276258684856147,0.9309628860628082,0.014216807302215159,0.006041771646761906,6.297463061053805,5.0,7.5251757903542265,/tmp/nxf.XXXXQyBSdt/sourmash_database/gtdb-rs214-k31.zip,"GCF_015668605.1 Clostridium saudiense strain=1001275B_160808_G2, ASM1566860v1",83e20fe2dc911e6a94357d44bde7f03c,0.9348559563976122,3587000,7,177785000,ERR2726448_2.fastq.gz,ERR2726448,0e7b1a46,252307000,31,DNA,1000,252307,True,0.8719095460562339,0.9978293650848717,0.9348694555705528,0.9978293650848717,False,22589,464553,3738804,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saudiense
2930000,0.011612836742539842,0.6588606169781581,0.011596983040502246,0.3512896102603934,448.8732057416268,560.0,354.4211708639485,/tmp/nxf.XXXXQyBSdt/sourmash_database/gtdb-rs214-k31.zip,"GCA_022720675.1 Lachnospiraceae bacterium, ASM2272067v1",3709975fd9f9f1562da13bf0e5a7f59d,0.6597613150191398,2926000,8,174859000,ERR2726448_2.fastq.gz,ERR2726448,0e7b1a46,252307000,31,DNA,1000,252307,True,0.8661211732192872,0.9866741932756484,0.9263976832474679,0.9866741932756484,False,1313403,1777956,3738804,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus
2848000,0.011287835850769102,0.6043383947939263,0.011042103469186349,0.008073169922788143,10.834170854271356,5.0,56.95139483481098,/tmp/nxf.XXXXQyBSdt/sourmash_database/gtdb-rs214-k31.zip,"GCF_024463595.1 Blautia wexlerae strain=DFI.1.33, ASM2446359v1",103604f82d4d92c2d5553323a6fc273f,0.6177874186550976,2786000,9,172073000,ERR2726448_2.fastq.gz,ERR2726448,0e7b1a46,252307000,31,DNA,1000,252307,True,0.8653284645393592,0.9845842242280637,0.9249563443837114,0.9845842242280637,False,30184,1808140,3738804,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
